run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107040 ES705_r33c02_Dep15Ch28_F19/0/00/0    46.61     0.68    4161.00   110.76   0.0146   0   Good 
01107040 ES706_r33c03_Dep15Ch29_F19/0/01/1    65.77     0.72    4613.40   136.53   0.0188   0   Good 
01107040 ES707_r33c04_Dep15Ch30_F19/0/01/0    21.96     0.65    6114.00   146.97   0.0159   0   Good 
01107040 ES708_r33c05_Dep15Ch31_F19/0/02/1    86.70     0.68    4912.20   151.71   0.0207   0   Good 
01107040 ES555_r26c06_Dep16Ch00_F13/0/02/2    65.89     0.67    3195.60   103.27   0.0167   0   Good 
01107040 ES556_r26c07_Dep16Ch01_F13/0/03/3    31.19     0.63    2542.80    83.69   0.0132   0   Good 
01107040 ES557_r26c08_Dep16Ch02_F13/0/03/2    51.11     0.66    3034.80   108.89   0.0194   0   Good 
01107040 ES558_r26c09_Dep16Ch03_F13/0/04/3    34.69     0.65    2997.00   103.71   0.0179   0   Good 
01107040 ES577_r27c06_Dep16Ch04_F14/0/02/0    39.62     0.66    2833.20    89.03   0.0138   0   Good 
01107040 ES578_r27c07_Dep16Ch05_F14/0/03/1    61.96     0.61    2413.20    92.98   0.0178   0   Good 
01107040 ES579_r27c08_Dep16Ch06_F14/0/03/0    62.22     0.63    2368.80    81.82   0.0134   0   Good 
01107040 ES580_r27c09_Dep16Ch07_F14/0/04/1    56.17     0.63    2283.00    76.54   0.0116   0   Good 
01107040 ES599_r28c06_Dep16Ch08_F14/0/02/2    94.40     0.61    3525.00   107.79   0.0164   0   Good 
01107040 ES600_r28c07_Dep16Ch09_F14/0/03/3    59.09     0.59    2656.20    83.08   0.0125   0   Good 
01107040 ES601_r28c08_Dep16Ch10_F14/0/03/2    50.09     0.67    2724.00    88.79   0.0142   0   Good 
01107040 ES602_r28c09_Dep16Ch11_F14/0/04/3    38.25     0.69    2694.60    92.99   0.0160   0   Good 
01107040 ES621_r29c06_Dep16Ch12_F22/1/02/0    59.34     0.63    4395.00   133.19   0.0189   0   Good 
01107040 ES622_r29c07_Dep16Ch13_F22/1/03/1    47.18     0.66    4507.80   139.85   0.0199   0   Good 
01107040 ES623_r29c08_Dep16Ch14_F22/1/03/0    44.72     0.66    3350.40   109.07   0.0176   0   Good 
01107040 ES624_r29c09_Dep16Ch15_F22/1/04/1    90.14     0.65    3402.00   109.65   0.0175   0   Good 
01107040 ES643_r30c06_Dep16Ch16_F22/1/02/2    77.26     0.61    3861.60   127.00   0.0199   0   Good 
01107040 ES644_r30c07_Dep16Ch17_F22/1/03/3    47.06     0.67    3230.40   104.69   0.0169   0   Good 
01107040 ES645_r30c08_Dep16Ch18_F22/1/03/2    57.05     0.64    3000.60   106.83   0.0189   0   Good 
01107040 ES646_r30c09_Dep16Ch19_F22/1/04/3    49.15     0.68    3244.80   123.89   0.0228   0   Good 
01107040 ES665_r31c06_Dep16Ch20_F18/0/02/0    57.81     0.62    4608.00   135.37   0.0185   0   Good 
01107040 ES666_r31c07_Dep16Ch21_F18/0/03/1    72.20     0.70    5128.80   137.60   0.0171   0   Good 
01107040 ES667_r31c08_Dep16Ch22_F18/0/03/0    78.48     0.69    5232.00   152.14   0.0195   0   Good 
01107040 ES668_r31c09_Dep16Ch23_F18/0/04/1    56.73     0.64    4939.20   136.39   0.0175   0   Good 
01107040 ES687_r32c06_Dep16Ch24_F18/0/02/2    75.94     0.67    5373.00   156.09   0.0197   0   Good 
01107040 ES688_r32c07_Dep16Ch25_F18/0/03/3    45.98     0.72    6132.00   168.53   0.0193   0   Good 
01107040 ES689_r32c08_Dep16Ch26_F18/0/03/2    50.77     0.70    5599.80   152.51   0.0183   0   Good 
01107040 ES690_r32c09_Dep16Ch27_F18/0/04/3    77.34     0.70    5197.80   140.88   0.0175   0   Good 
01107040 ES709_r33c06_Dep16Ch28_F19/0/02/0    29.36     0.73    4714.80   139.34   0.0189   0   Good 
01107040 ES710_r33c07_Dep16Ch29_F19/0/03/1    46.90     0.70    4431.60   118.34   0.0154   0   Good 
01107040 ES711_r33c08_Dep16Ch30_F19/0/03/0    16.93     0.69    4339.20   120.71   0.0163   0   Good 
01107040 ES712_r33c09_Dep16Ch31_F19/0/04/1    47.02     0.71    4197.00   128.79   0.0188   0   Good 
01107040 ES559_r26c10_Dep17Ch00_F13/0/04/2    87.47     0.60    3130.80   103.19   0.0170   0   Good 
01107040 ES560_r26c11_Dep17Ch01_F13/0/05/3    54.55     0.62    2871.60   106.83   0.0198   0   Good 
01107040 ES561_r26c12_Dep17Ch02_F13/0/05/2    63.69     0.61    3045.60   110.84   0.0200   0   Good 
01107040 ES562_r26c13_Dep17Ch03_F13/0/06/3    39.05     0.61    3886.80   110.33   0.0155   0   Good 
01107040 ES581_r27c10_Dep17Ch04_F14/0/04/0    62.49     0.61    2823.60    94.99   0.0159   0   Good 
01107040 ES582_r27c11_Dep17Ch05_F14/0/05/1    73.78     0.63    2908.20    93.51   0.0150   0   Good 
01107040 ES583_r27c12_Dep17Ch06_F14/0/05/0    59.90     0.62    3256.20   115.99   0.0203   0   Good 
01107040 ES584_r27c13_Dep17Ch07_F14/0/06/1    52.93     0.60    2618.40    84.44   0.0132   0   Good 
01107040 ES603_r28c10_Dep17Ch08_F14/0/04/2    50.26     0.59    2746.80    90.23   0.0146   0   Good 
01107040 ES604_r28c11_Dep17Ch09_F14/0/05/3    15.40     0.57    3462.60   100.86   0.0147   0   Good 
01107040 ES605_r28c12_Dep17Ch10_F14/0/05/2    50.45     0.57    3467.40   114.57   0.0186   0   Good 
01107040 ES606_r28c13_Dep17Ch11_F14/0/06/3    54.80     0.61    2794.20    94.59   0.0160   0   Good 
01107040 ES625_r29c10_Dep17Ch12_F22/1/04/0    47.44     0.59    2899.20    91.93   0.0145   0   Good 
01107040 ES626_r29c11_Dep17Ch13_F22/1/05/1    44.65     0.60    3030.00    97.12   0.0156   0   Good 
01107040 ES627_r29c12_Dep17Ch14_F22/1/05/0    23.83     0.63    3498.00   113.21   0.0181   0   Good 
01107040 ES628_r29c13_Dep17Ch15_F22/1/06/1    45.20     0.55    4108.80   119.69   0.0170   0   Good 
01107040 ES647_r30c10_Dep17Ch16_F22/1/04/2    59.62     0.57    3076.80   109.52   0.0193   0   Good 
01107040 ES648_r30c11_Dep17Ch17_F22/1/05/3    52.54     0.62    3305.40   102.56   0.0159   0   Good 
01107040 ES649_r30c12_Dep17Ch18_F22/1/05/2    57.21     0.61    3103.80   110.26   0.0194   0   Good 
01107040 ES650_r30c13_Dep17Ch19_F22/1/06/3    20.40     0.62    3913.20   126.74   0.0196   0   Good 
01107040 ES669_r31c10_Dep17Ch20_F18/0/04/0    90.93     0.67    4772.40   152.95   0.0216   0   Good 
01107040 ES670_r31c11_Dep17Ch21_F18/0/05/1    48.38     0.64    4041.60   121.79   0.0178   0   Good 
01107040 ES671_r31c12_Dep17Ch22_F18/0/05/0    52.26     0.63    3944.40   122.41   0.0184   0   Good 
01107040 ES672_r31c13_Dep17Ch23_F18/0/06/1    60.17     0.64    3777.60   118.01   0.0180   0   Good 
01107040 ES691_r32c10_Dep17Ch24_F18/0/04/2    54.95     0.67    4948.20   132.12   0.0166   0   Good 
01107040 ES692_r32c11_Dep17Ch25_F18/0/05/3    47.97     0.67    3636.00   113.68   0.0175   0   Good 
01107040 ES693_r32c12_Dep17Ch26_F18/0/05/2    47.63     0.64    3499.20   106.11   0.0160   0   Good 
01107040 ES694_r32c13_Dep17Ch27_F18/0/06/3    56.55     0.68    3863.40   117.24   0.0174   0   Good 
01107040 ES713_r33c10_Dep17Ch28_F19/0/04/0    37.81     0.68    3294.00   100.76   0.0154   0   Good 
01107040 ES714_r33c11_Dep17Ch29_F19/0/05/1    60.53     0.66    2941.20   101.28   0.0174   0   Good 
01107040 ES715_r33c12_Dep17Ch30_F19/0/05/0    40.09     0.65    3919.20   120.11   0.0179   0   Good 
01107040 ES716_r33c13_Dep17Ch31_F19/0/06/1    63.83     0.67    3589.20   100.71   0.0141   0   Good 
01107040 ES563_r26c14_Dep18Ch00_F13/0/06/2    73.49     0.66    4599.00   137.97   0.0191   0   Good 
01107040 ES564_r26c15_Dep18Ch01_F13/0/07/3    75.22     0.68    4782.60   155.14   0.0220   0   Good 
01107040 ES565_r26c16_Dep18Ch02_F13/0/07/2    91.97     0.70    4612.20   126.90   0.0167   0   Good 
01107040 ES566_r26c17_Dep18Ch03_F13/0/08/3    53.24     0.70    4927.80   140.88   0.0184   0   Good 
01107040 ES585_r27c14_Dep18Ch04_F14/0/06/0   117.29     0.62    3041.40    98.11   0.0158   0   Good 
01107040 ES586_r27c15_Dep18Ch05_F14/0/07/1    77.90     0.67    3949.80   129.26   0.0201   0   Good 
01107040 ES587_r27c16_Dep18Ch06_F14/0/07/0    72.23     0.67    4627.80   132.99   0.0179   0   Good 
01107040 ES588_r27c17_Dep18Ch07_F14/0/08/1    85.41     0.70    4849.20   131.69   0.0168   0   Good 
01107040 ES607_r28c14_Dep18Ch08_F14/0/06/2    68.66     0.67    3069.60   106.39   0.0184   0   Good 
01107040 ES608_r28c15_Dep18Ch09_F14/0/07/3    67.00     0.69    4244.40   140.49   0.0213   0   Good 
01107040 ES609_r28c16_Dep18Ch10_F14/0/07/2    70.81     0.69    4003.80   128.92   0.0197   0   Good 
01107040 ES610_r28c17_Dep18Ch11_F14/0/08/3    61.49     0.74    4993.80   132.23   0.0165   0   Good 
01107040 ES629_r29c14_Dep18Ch12_F22/1/06/0    58.69     0.68    4363.80   129.48   0.0182   0   Good 
01107040 ES630_r29c15_Dep18Ch13_F22/1/07/1    64.58     0.70    4809.60   146.53   0.0201   0   Good 
01107040 ES631_r29c16_Dep18Ch14_F22/1/07/0    84.30     0.69    5344.80   145.04   0.0178   0   Good 
01107040 ES632_r29c17_Dep18Ch15_F22/1/08/1    82.61     0.64    3148.80   109.32   0.0188   0   Good 
01107040 ES651_r30c14_Dep18Ch16_F22/1/06/2    70.45     0.70    3876.60   120.27   0.0181   0   Good 
01107040 ES652_r30c15_Dep18Ch17_F22/1/07/3    47.08     0.68    3897.60   129.08   0.0203   0   Good 
01107040 ES653_r30c16_Dep18Ch18_F22/1/07/2    66.92     0.68    3585.00   111.40   0.0171   0   Good 
01107040 ES654_r30c17_Dep18Ch19_F22/1/08/3    51.65     0.73    2987.40   108.10   0.0194   0   Good 
01107040 ES673_r31c14_Dep18Ch20_F18/0/06/0    72.86     0.71    3961.80   121.33   0.0180   0   Good 
01107040 ES674_r31c15_Dep18Ch21_F18/0/07/1    68.40     0.68    4016.40   127.37   0.0193   0   Good 
01107040 ES675_r31c16_Dep18Ch22_F18/0/07/0    62.05     0.75    3446.40   107.61   0.0167   0   Good 
01107040 ES676_r31c17_Dep18Ch23_F18/0/08/1    60.70     0.77    4607.40   121.58   0.0155   0   Good 
01107040 ES695_r32c14_Dep18Ch24_F18/0/06/2    77.61     0.72    3852.60   110.40   0.0157   0   Good 
01107040 ES696_r32c15_Dep18Ch25_F18/0/07/3    39.95     0.68    3430.20   108.02   0.0169   0   Good 
01107040 ES697_r32c16_Dep18Ch26_F18/0/07/2   106.92     0.70    3931.20   104.61   0.0139   0   Good 
01107040 ES698_r32c17_Dep18Ch27_F18/0/08/3    53.64     0.73    5251.80   146.84   0.0184   0   Good 
01107040 ES717_r33c14_Dep18Ch28_F19/0/06/0    79.66     0.76    3423.60   110.74   0.0177   0   Good 
01107040 ES718_r33c15_Dep18Ch29_F19/0/07/1    74.73     0.77    3308.40    98.78   0.0147   0   Good 
01107040 ES719_r33c16_Dep18Ch30_F19/0/07/0    92.47     0.69    3703.80   112.84   0.0170   0   Good 
01107040 ES720_r33c17_Dep18Ch31_F19/0/08/1    60.65     0.72    3986.40   132.22   0.0206   0   Good 
01107040 ES567_r26c18_Dep19Ch00_F13/0/08/2  2465.59     0.50    1573.80    52.21   0.0014   1   Ped 
01107040 ES568_r26c19_Dep19Ch01_F13/0/09/3    61.09     0.68    5093.40   143.47   0.0184   0   Good 
01107040 ES569_r26c20_Dep19Ch02_F13/0/09/2   109.38     0.64    3976.80   117.14   0.0169   0   Good 
01107040 ES570_r26c21_Dep19Ch03_F13/0/10/3    59.79     0.63    3762.60   120.09   0.0186   0   Good 
01107040 ES589_r27c18_Dep19Ch04_F14/0/08/0    62.28     0.69    3863.40   110.27   0.0156   0   Good 
01107040 ES590_r27c19_Dep19Ch05_F14/0/09/1    76.21     0.66    4176.00   118.34   0.0164   0   Good 
01107040 ES591_r27c20_Dep19Ch06_F14/0/09/0    66.06     0.66    3859.20   115.53   0.0170   0   Good 
01107040 ES592_r27c21_Dep19Ch07_F14/0/10/1    82.46     0.65    3489.00   111.73   0.0177   0   Good 
01107040 ES611_r28c18_Dep19Ch08_F14/0/08/2    90.91     0.61    4899.60   145.18   0.0194   0   Good 
01107040 ES612_r28c19_Dep19Ch09_F14/0/09/3    78.44     0.64    4494.60   118.52   0.0152   0   Good 
01107040 ES613_r28c20_Dep19Ch10_F14/0/09/2    94.11     0.64    4353.60   133.04   0.0191   0   Good 
01107040 ES614_r28c21_Dep19Ch11_F14/0/10/3    38.05     0.68    3744.00   126.00   0.0203   0   Good 
01107040 ES633_r29c18_Dep19Ch12_F22/1/08/0    57.32     0.63    3028.80   112.24   0.0206   0   Good 
01107040 ES634_r29c19_Dep19Ch13_F22/1/09/1    75.41     0.66    3855.00   134.00   0.0218   0   Good 
01107040 ES635_r29c20_Dep19Ch14_F22/1/09/0    86.97     0.63    4362.00   147.21   0.0223   0   Good 
01107040 ES636_r29c21_Dep19Ch15_F22/1/10/1   110.71     0.66    2854.80    93.21   0.0151   0   Good 
01107040 ES655_r30c18_Dep19Ch16_F22/1/08/2    54.49     0.68    2947.80   106.88   0.0193   0   Good 
01107040 ES656_r30c19_Dep19Ch17_F22/1/09/3    46.12     0.66    4390.20   140.73   0.0207   0   Good 
01107040 ES657_r30c20_Dep19Ch18_F22/1/09/2    81.76     0.71    3488.40   105.82   0.0160   0   Good 
01107040 ES658_r30c21_Dep19Ch19_F22/1/10/3    81.18     0.64    3478.20   104.43   0.0156   0   Good 
01107040 ES677_r31c18_Dep19Ch20_F18/0/08/0    88.30     0.68    5125.80   133.70   0.0163   0   Good 
01107040 ES678_r31c19_Dep19Ch21_F18/0/09/1    61.33     0.71    6520.20   176.58   0.0194   0   Good 
01107040 ES679_r31c20_Dep19Ch22_F18/0/09/0    72.67     0.68    5236.20   129.48   0.0152   0   Good 
01107040 ES680_r31c21_Dep19Ch23_F18/0/10/1    52.79     0.70    5287.20   157.56   0.0203   0   Good 
01107040 ES699_r32c18_Dep19Ch24_F18/0/08/2    76.53     0.65    5562.60   157.67   0.0194   0   Good 
01107040 ES700_r32c19_Dep19Ch25_F18/0/09/3    67.69     0.67    5587.20   168.38   0.0212   0   Good 
01107040 ES701_r32c20_Dep19Ch26_F18/0/09/2    81.54     0.67    5245.80   150.42   0.0191   0   Good 
01107040 ES702_r32c21_Dep19Ch27_F18/0/10/3    65.23     0.61    4169.40   123.40   0.0176   0   Good 
01107040 ES721_r33c18_Dep19Ch28_F19/0/08/0    74.46     0.67    3939.60   104.86   0.0139   0   Good 
01107040 ES722_r33c19_Dep19Ch29_F19/0/09/1    72.28     0.73    4197.00   113.01   0.0150   0   Good 
01107040 ES723_r33c20_Dep19Ch30_F19/0/09/0    84.28     0.66    4425.00   122.78   0.0164   0   Good 
01107040 ES724_r33c21_Dep19Ch31_F19/0/10/1    93.94     0.73    5311.20   149.15   0.0187   0   Good 
01107040 ES000_r01c01_Dep20Ch00_F20/0/00/1    61.81     0.62    2955.00    91.54   0.0141   0   Good 
01107040 ES001_r01c02_Dep20Ch01_F20/0/00/0    34.37     0.66    3584.40   112.93   0.0176   0   Good 
01107040 ES002_r01c03_Dep20Ch02_F20/0/01/1    65.85     0.68    3939.60   114.38   0.0163   0   Good 
01107040 ES003_r01c04_Dep20Ch03_F20/0/01/0    37.82     0.65    3660.60   113.05   0.0172   0   Good 
01107040 ES004_r01c05_Dep20Ch04_F20/0/02/1    45.84     0.64    3348.60    99.21   0.0147   0   Good 
01107040 ES005_r01c06_Dep20Ch05_F20/0/02/0    57.64     0.67    2986.20   102.13   0.0175   0   Good 
01107040 ES006_r01c07_Dep20Ch06_F20/0/03/1    42.29     0.63    2658.00   103.92   0.0203   0   Good 
01107040 ES007_r01c08_Dep20Ch07_F20/0/03/0    71.42     0.64    2957.40   100.15   0.0170   0   Good 
01107040 ES008_r01c09_Dep20Ch08_F20/0/04/1    64.95     0.63    3198.60   103.47   0.0167   0   Good 
01107040 ES009_r01c10_Dep20Ch09_F20/0/04/0    74.84     0.66    3060.00   103.05   0.0173   0   Good 
01107040 ES010_r01c11_Dep20Ch10_F20/0/05/1    84.84     0.63    1857.00    78.40   0.0153   0   Good 
01107040 ES011_r01c12_Dep20Ch11_F20/0/05/0    61.11     0.66    1329.00    60.22   0.0077   0   Good 
01107040 ES012_r01c13_Dep20Ch12_F20/0/06/1    72.83     0.65    2091.60    80.28   0.0145   0   Good 
01107040 ES013_r01c14_Dep20Ch13_F20/0/06/0    58.90     0.62    2156.40    80.64   0.0142   0   Good 
01107040 ES014_r01c15_Dep20Ch14_F20/0/07/1    40.92     0.66    2279.40    82.92   0.0144   0   Good 
01107040 ES015_r01c16_Dep20Ch15_F20/0/07/0    57.51     0.70    2397.00    85.85   0.0150   0   Good 
01107040 ES016_r01c17_Dep20Ch16_F20/0/08/1    69.42     0.64    2022.00    79.60   0.0146   0   Good 
01107040 ES017_r01c18_Dep20Ch17_F20/0/08/0    42.22     0.69    2361.60    86.96   0.0156   0   Good 
01107040 ES018_r01c19_Dep20Ch18_F20/0/09/1    60.20     0.68    2772.60    95.74   0.0165   0   Good 
01107040 ES019_r01c20_Dep20Ch19_F20/0/09/0    72.61     0.68    3202.20   106.54   0.0177   0   Good 
01107040 ES020_r01c21_Dep20Ch20_F20/0/10/1    51.85     0.71    3145.20   102.06   0.0166   0   Good 
01107040 ES021_r01c22_Dep20Ch21_F20/0/10/0    69.98     0.68    3352.80   109.58   0.0178   0   Good 
01107040 ES726_r34c01_Dep21Ch00_F19/0/00/3    62.47     0.77    4723.20   147.60   0.0207   0   Good 
01107040 ES727_r34c02_Dep21Ch01_F19/0/00/2    53.61     0.78    5464.80   157.19   0.0196   0   Good 
01107040 ES728_r34c03_Dep21Ch02_F19/0/01/3    60.23     0.74    4878.60   151.95   0.0209   0   Good 
01107040 ES729_r34c04_Dep21Ch03_F19/0/01/2    51.19     0.74    5569.80   168.23   0.0212   0   Good 
01107040 ES730_r34c05_Dep21Ch04_F19/0/02/3    49.27     0.74    4754.40   140.87   0.0191   0   Good 
01107040 ES731_r34c06_Dep21Ch05_F19/0/02/2    62.14     0.74    4231.80   131.85   0.0193   0   Good 
01107040 ES732_r34c07_Dep21Ch06_F19/0/03/3    48.45     0.70    4134.60   122.99   0.0177   0   Good 
01107040 ES733_r34c08_Dep21Ch07_F19/0/03/2   338.75     1.27    4282.20   128.87   0.0184   3   Ped Prms 
01107040 ES734_r34c09_Dep21Ch08_F19/0/04/3    84.92     0.71    3721.80   116.79   0.0179   0   Good 
01107040 ES735_r34c10_Dep21Ch09_F19/0/04/2    23.25     0.71    3810.00   132.27   0.0216   0   Good 
01107040 ES736_r34c11_Dep21Ch10_F19/0/05/3    54.36     0.81    4114.20   118.87   0.0167   0   Good 
01107040 ES737_r34c12_Dep21Ch11_F19/0/05/2    44.10     0.66    3772.80   112.82   0.0167   0   Good 
01107040 ES738_r34c13_Dep21Ch12_F19/0/06/3    40.93     0.72    3471.00    98.73   0.0140   0   Good 
01107040 ES739_r34c14_Dep21Ch13_F19/0/06/2    27.27     0.70    3240.60    99.50   0.0153   0   Good 
01107040 ES740_r34c15_Dep21Ch14_F19/0/07/3    34.99     0.72    3001.20    97.30   0.0158   0   Good 
01107040 ES741_r34c16_Dep21Ch15_F19/0/07/2    60.79     0.69    2886.60    85.65   0.0124   0   Good 
01107040 ES742_r34c17_Dep21Ch16_F19/0/08/3   110.06     0.72    3450.00    90.99   0.0119   0   Good 
01107040 ES743_r34c18_Dep21Ch17_F19/0/08/2    58.61     0.69    3871.20   113.52   0.0164   0   Good 
01107040 ES744_r34c19_Dep21Ch18_F19/0/09/3    55.47     0.74    4076.40   117.06   0.0165   0   Good 
01107040 ES745_r34c20_Dep21Ch19_F19/0/09/2    53.15     0.73    4735.80   142.56   0.0195   0   Good 
01107040 ES746_r34c21_Dep21Ch20_F19/0/10/3    37.26     0.72    4999.80   140.73   0.0181   0   Good 
01107040 ES747_r34c22_Dep21Ch21_F19/0/10/2    38.96     0.68    3981.00   106.11   0.0141   0   Good 
01107040 ES022_r02c01_Dep22Ch00_F20/0/00/3    60.67     0.63    2851.20    94.48   0.0156   0   Good 
01107040 ES044_r03c01_Dep22Ch01_F00/0/00/1    54.77     0.59    3058.20   100.56   0.0165   0   Good 
01107040 ES066_r04c01_Dep22Ch02_F00/0/00/3    61.34     0.53    2691.00    90.75   0.0151   0   Good 
01107040 ES088_r05c01_Dep22Ch03_F01/0/00/1    44.05     0.61    2864.40   103.62   0.0187   0   Good 
01107040 ES110_r06c01_Dep22Ch04_F01/0/00/3    38.02     0.63    2343.00    77.94   0.0119   0   Good 
01107040 ES132_r07c01_Dep22Ch05_F22/0/00/1    50.71     0.60    2313.00    82.87   0.0142   0   Good 
01107040 ES154_r08c01_Dep22Ch06_F22/0/00/3    37.67     0.59    2038.80    64.33   0.0070   0   Good 
01107040 ES176_r09c01_Dep22Ch07_F05/0/00/1    54.78     0.63    2841.00   105.43   0.0195   0   Good 
01107040 ES198_r10c01_Dep22Ch08_F05/0/00/3    88.21     0.58    2379.00    86.27   0.0152   0   Good 
01107040 ES220_r11c01_Dep22Ch09_F06/0/00/1    67.14     0.64    2779.20    84.59   0.0124   0   Good 
01107040 ES242_r12c01_Dep22Ch10_F06/0/00/3    83.57     0.61    2343.00    76.54   0.0113   0   Good 
01107040 ES264_r13c01_Dep22Ch11_F07/0/00/1    27.36     0.61    1908.60    73.82   0.0125   0   Good 
01107040 ES286_r14c01_Dep22Ch12_F07/0/00/3    61.18     0.65    2349.00    71.69   0.0092   0   Good 
01107040 ES308_r15c01_Dep22Ch13_F08/0/00/1   107.87     0.60    2950.20    98.97   0.0166   0   Good 
01107040 ES330_r16c01_Dep22Ch14_F08/0/00/3    41.50     0.65    2758.80    92.36   0.0154   0   Good 
01107040 ES352_r17c01_Dep22Ch15_F09/0/00/1    73.75     0.63    2521.80    84.62   0.0137   0   Good 
01107040 ES374_r18c01_Dep22Ch16_F09/0/00/3    92.86     0.62    2506.20    81.77   0.0127   0   Good 
01107040 ES396_r19c01_Dep22Ch17_F10/0/00/1    45.26     0.50    1596.00    62.06   0.0076   0   Good 
01107040 ES418_r20c01_Dep22Ch18_F10/0/00/3    62.38     0.60    1497.00    57.78   0.0052   0   Good 
01107040 ES440_r21c01_Dep22Ch19_F11/0/00/1    39.26     0.61    1771.20    70.47   0.0116   0   Good 
01107040 ES462_r22c01_Dep22Ch20_F11/0/00/3    86.52     0.61    1699.20    68.08   0.0106   0   Good 
01107040 ES484_r23c01_Dep22Ch21_F12/0/00/1    45.68     0.62    2793.00    95.01   0.0161   0   Good 
01107040 ES506_r24c01_Dep22Ch22_F12/0/00/3    70.86     0.58    2979.00   107.79   0.0194   0   Good 
01107040 ES528_r25c01_Dep22Ch23_F13/0/00/1    82.98     0.60    3021.60    97.86   0.0158   0   Good 
01107040 ES550_r26c01_Dep22Ch24_F13/0/00/3    73.32     0.57    2925.60    88.84   0.0133   0   Good 
01107040 ES572_r27c01_Dep22Ch25_F14/0/00/1    71.74     0.63    3254.40   109.20   0.0182   0   Good 
01107040 ES594_r28c01_Dep22Ch26_F14/0/00/3    81.89     0.60    2943.60    97.61   0.0162   0   Good 
01107040 ES616_r29c01_Dep22Ch27_F22/1/00/1    49.79     0.70    3295.20   118.24   0.0207   0   Good 
01107040 ES638_r30c01_Dep22Ch28_F22/1/00/3    63.27     0.66    3285.60   110.18   0.0183   0   Good 
01107040 ES660_r31c01_Dep22Ch29_F18/0/00/1    55.05     0.69    3856.20   106.95   0.0148   0   Good 
01107040 ES682_r32c01_Dep22Ch30_F18/0/00/3    49.26     0.72    4702.80   143.32   0.0198   0   Good 
01107040 ES704_r33c01_Dep22Ch31_F19/0/00/1    53.45     0.74    4707.60   139.41   0.0190   0   Good 
01107040 ES043_r02c22_Dep23Ch00_F20/0/10/2    67.57     0.66    3077.40   103.33   0.0173   0   Good 
01107040 ES065_r03c22_Dep23Ch01_F00/0/10/0    40.05     0.67    2903.40    90.16   0.0138   0   Good 
01107040 ES087_r04c22_Dep23Ch02_F00/0/10/2    76.87     0.68    2865.60   103.10   0.0185   0   Good 
01107040 ES109_r05c22_Dep23Ch03_F01/0/10/0    58.54     0.64    2920.20   101.84   0.0178   0   Good 
01107040 ES131_r06c22_Dep23Ch04_F01/0/10/2    47.84     0.66    2440.20    87.38   0.0153   0   Good 
01107040 ES153_r07c22_Dep23Ch05_F22/0/10/0    60.66     0.65    2698.80   101.64   0.0191   0   Good 
01107040 ES175_r08c22_Dep23Ch06_F22/0/10/2    43.49     0.69    2656.20    96.69   0.0176   0   Good 
01107040 ES197_r09c22_Dep23Ch07_F05/0/10/0    53.91     0.65    2466.00    87.77   0.0153   0   Good 
01107040 ES219_r10c22_Dep23Ch08_F05/0/10/2   100.68     0.63    2739.60    97.75   0.0174   0   Good 
01107040 ES241_r11c22_Dep23Ch09_F06/0/10/0    68.21     0.65    2940.00    98.41   0.0165   0   Good 
01107040 ES263_r12c22_Dep23Ch10_F06/0/10/2    80.26     0.65    2714.40    98.08   0.0177   0   Good 
01107040 ES285_r13c22_Dep23Ch11_F07/0/10/0    51.32     0.64    1596.00    68.15   0.0114   0   Good 
01107040 ES307_r14c22_Dep23Ch12_F07/0/10/2    34.30     0.66    2361.60    83.15   0.0140   0   Good 
01107040 ES329_r15c22_Dep23Ch13_F08/0/10/0    32.69     0.65    2569.20    96.70   0.0182   0   Good 
01107040 ES351_r16c22_Dep23Ch14_F08/0/10/2    51.67     0.68    2578.80    94.67   0.0173   0   Good 
01107040 ES373_r17c22_Dep23Ch15_F09/0/10/0    72.46     0.65    3223.20   109.19   0.0184   0   Good 
01107040 ES395_r18c22_Dep23Ch16_F09/0/10/2    67.73     0.69    3128.40   104.10   0.0173   0   Good 
01107040 ES417_r19c22_Dep23Ch17_F10/0/10/0    35.86     0.68    3213.60   101.41   0.0160   0   Good 
01107040 ES439_r20c22_Dep23Ch18_F10/0/10/2    49.38     0.59    3067.20   104.19   0.0177   0   Good 
01107040 ES461_r21c22_Dep23Ch19_F11/0/10/0    37.23     0.68    2983.80   107.62   0.0193   0   Good 
01107040 ES483_r22c22_Dep23Ch20_F11/0/10/2    40.29     0.63    3061.80   108.82   0.0192   0   Good 
01107040 ES505_r23c22_Dep23Ch21_F12/0/10/0    59.68     0.71    3681.00   114.28   0.0175   0   Good 
01107040 ES527_r24c22_Dep23Ch22_F12/0/10/2    48.24     0.65    3880.20   116.36   0.0171   0   Good 
01107040 ES549_r25c22_Dep23Ch23_F13/0/10/0    41.74     0.65    2976.60   110.93   0.0205   0   Good 
01107040 ES571_r26c22_Dep23Ch24_F13/0/10/2    63.94     0.66    3154.80    91.66   0.0132   0   Good 
01107040 ES593_r27c22_Dep23Ch25_F14/0/10/0    25.44     0.62    3637.20   123.05   0.0201   0   Good 
01107040 ES615_r28c22_Dep23Ch26_F14/0/10/2    53.75     0.66    3396.00   115.88   0.0194   0   Good 
01107040 ES637_r29c22_Dep23Ch27_F22/1/10/0    61.43     0.72    3211.80   103.39   0.0166   0   Good 
