run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107041 ES711_r33c08_Dep16Ch30_F19/0/03/0    17.08     0.74    5694.00   152.50   0.0180   0   Good 
01107041 ES712_r33c09_Dep16Ch31_F19/0/04/1    46.80     0.72    5503.20   170.89   0.0220   0   Good 
01107041 ES559_r26c10_Dep17Ch00_F13/0/04/2    87.71     0.64    4324.20   143.06   0.0215   0   Good 
01107041 ES560_r26c11_Dep17Ch01_F13/0/05/3    55.08     0.65    3987.00   136.66   0.0217   0   Good 
01107041 ES561_r26c12_Dep17Ch02_F13/0/05/2    63.82     0.65    4234.80   139.86   0.0212   0   Good 
01107041 ES562_r26c13_Dep17Ch03_F13/0/06/3    39.06     0.63    5313.60   177.55   0.0240   0   Good 
01107041 ES581_r27c10_Dep17Ch04_F14/0/04/0    62.67     0.65    3917.40   128.49   0.0200   0   Good 
01107041 ES582_r27c11_Dep17Ch05_F14/0/05/1    74.06     0.63    4047.00   135.07   0.0210   0   Good 
01107041 ES583_r27c12_Dep17Ch06_F14/0/05/0    59.81     0.62    4480.20   154.62   0.0234   0   Good 
01107041 ES584_r27c13_Dep17Ch07_F14/0/06/1    53.28     0.64    3620.40   122.88   0.0201   0   Good 
01107041 ES603_r28c10_Dep17Ch08_F14/0/04/2    50.54     0.58    3850.80   123.51   0.0191   0   Good 
01107041 ES604_r28c11_Dep17Ch09_F14/0/05/3    15.04     0.62    4804.20   164.37   0.0238   0   Good 
01107041 ES605_r28c12_Dep17Ch10_F14/0/05/2    50.57     0.63    4840.20   150.61   0.0208   0   Good 
01107041 ES606_r28c13_Dep17Ch11_F14/0/06/3    54.42     0.59    3854.40   134.06   0.0218   0   Good 
01107041 ES625_r29c10_Dep17Ch12_F22/1/04/0    45.45     0.60    4039.80   125.30   0.0186   0   Good 
01107041 ES626_r29c11_Dep17Ch13_F22/1/05/1    44.51     0.66    4224.60   156.94   0.0253   8   Lrat 
01107041 ES627_r29c12_Dep17Ch14_F22/1/05/0    23.83     0.66    4835.40   147.24   0.0201   0   Good 
01107041 ES628_r29c13_Dep17Ch15_F22/1/06/1    45.84     0.63    5690.40   169.54   0.0210   0   Good 
01107041 ES647_r30c10_Dep17Ch16_F22/1/04/2    59.78     0.59    4300.20   140.47   0.0210   0   Good 
01107041 ES648_r30c11_Dep17Ch17_F22/1/05/3    52.89     0.61    4576.80   152.16   0.0223   0   Good 
01107041 ES649_r30c12_Dep17Ch18_F22/1/05/2    56.84     0.63    4348.80   146.23   0.0221   0   Good 
01107041 ES650_r30c13_Dep17Ch19_F22/1/06/3    20.54     0.64    5373.60   171.15   0.0225   0   Good 
01107041 ES669_r31c10_Dep17Ch20_F18/0/04/0    90.62     0.70    6252.60   175.40   0.0201   0   Good 
01107041 ES670_r31c11_Dep17Ch21_F18/0/05/1    48.57     0.74    5350.20   149.89   0.0187   0   Good 
01107041 ES671_r31c12_Dep17Ch22_F18/0/05/0    52.64     0.67    5251.80   166.59   0.0222   0   Good 
01107041 ES672_r31c13_Dep17Ch23_F18/0/06/1    61.03     0.69    5004.60   128.71   0.0157   0   Good 
01107041 ES691_r32c10_Dep17Ch24_F18/0/04/2    54.97     0.74    6447.00   191.13   0.0219   0   Good 
01107041 ES692_r32c11_Dep17Ch25_F18/0/05/3    47.92     0.66    4818.60   134.08   0.0174   0   Good 
01107041 ES693_r32c12_Dep17Ch26_F18/0/05/2    48.45     0.68    4659.60   154.31   0.0224   0   Good 
01107041 ES694_r32c13_Dep17Ch27_F18/0/06/3    57.31     0.69    5145.00   156.55   0.0207   0   Good 
01107041 ES713_r33c10_Dep17Ch28_F19/0/04/0    37.81     0.73    4275.60   141.51   0.0214   0   Good 
01107041 ES714_r33c11_Dep17Ch29_F19/0/05/1    60.82     0.72    3834.60   111.96   0.0162   0   Good 
01107041 ES715_r33c12_Dep17Ch30_F19/0/05/0    40.91     0.75    5086.80   157.17   0.0211   0   Good 
01107041 ES716_r33c13_Dep17Ch31_F19/0/06/1    64.34     0.75    4696.80   145.14   0.0203   0   Good 
01107041 ES563_r26c14_Dep18Ch00_F13/0/06/2    73.38     0.66    6351.60   192.47   0.0224   0   Good 
01107041 ES564_r26c15_Dep18Ch01_F13/0/07/3    74.69     0.63    6588.60   182.13   0.0201   0   Good 
01107041 ES565_r26c16_Dep18Ch02_F13/0/07/2    91.82     0.66    6366.00   194.61   0.0227   0   Good 
01107041 ES566_r26c17_Dep18Ch03_F13/0/08/3    52.57     0.66    6822.00   188.40   0.0203   0   Good 
01107041 ES585_r27c14_Dep18Ch04_F14/0/06/0   116.90     0.63    4200.00   144.12   0.0224   0   Good 
01107041 ES586_r27c15_Dep18Ch05_F14/0/07/1    77.58     0.66    5492.40   166.04   0.0211   0   Good 
01107041 ES587_r27c16_Dep18Ch06_F14/0/07/0    72.16     0.68    6442.80   172.08   0.0189   0   Good 
01107041 ES588_r27c17_Dep18Ch07_F14/0/08/1    85.40     0.67    6684.00   178.29   0.0192   0   Good 
01107041 ES607_r28c14_Dep18Ch08_F14/0/06/2    68.68     0.66    4212.60   143.07   0.0221   0   Good 
01107041 ES608_r28c15_Dep18Ch09_F14/0/07/3    66.77     0.65    5895.60   175.36   0.0213   0   Good 
01107041 ES609_r28c16_Dep18Ch10_F14/0/07/2    70.56     0.65    5640.00   170.45   0.0214   0   Good 
01107041 ES610_r28c17_Dep18Ch11_F14/0/08/3    61.00     0.65    6879.00   220.84   0.0248   0   Good 
01107041 ES629_r29c14_Dep18Ch12_F22/1/06/0    58.83     0.66    5974.20   180.25   0.0218   0   Good 
01107041 ES630_r29c15_Dep18Ch13_F22/1/07/1    66.11     0.67    6582.00   202.58   0.0232   0   Good 
01107041 ES631_r29c16_Dep18Ch14_F22/1/07/0    84.32     0.69    7267.80   206.92   0.0216   0   Good 
01107041 ES632_r29c17_Dep18Ch15_F22/1/08/1    82.71     0.66    4386.00   147.70   0.0223   0   Good 
01107041 ES651_r30c14_Dep18Ch16_F22/1/06/2    70.59     0.64    5362.80   150.90   0.0188   0   Good 
01107041 ES652_r30c15_Dep18Ch17_F22/1/07/3    46.85     0.71    5354.40   174.64   0.0233   0   Good 
01107041 ES653_r30c16_Dep18Ch18_F22/1/07/2    66.39     0.68    4966.80   158.54   0.0219   0   Good 
01107041 ES654_r30c17_Dep18Ch19_F22/1/08/3    51.22     0.65    4150.20   119.42   0.0167   0   Good 
01107041 ES673_r31c14_Dep18Ch20_F18/0/06/0    71.62     0.69    5242.80   138.98   0.0170   0   Good 
01107041 ES674_r31c15_Dep18Ch21_F18/0/07/1    68.53     0.70    5318.40   150.84   0.0190   0   Good 
01107041 ES675_r31c16_Dep18Ch22_F18/0/07/0    62.37     0.71    4559.40   147.82   0.0215   0   Good 
01107041 ES676_r31c17_Dep18Ch23_F18/0/08/1    61.14     0.74    5961.00   162.42   0.0189   0   Good 
01107041 ES695_r32c14_Dep18Ch24_F18/0/06/2    77.80     0.71    5113.20   138.41   0.0173   0   Good 
01107041 ES696_r32c15_Dep18Ch25_F18/0/07/3    39.82     0.68    4538.40   142.50   0.0204   0   Good 
01107041 ES697_r32c16_Dep18Ch26_F18/0/07/2   106.93     0.68    5146.80   156.94   0.0208   0   Good 
01107041 ES698_r32c17_Dep18Ch27_F18/0/08/3    53.53     0.70    6870.60   184.05   0.0195   0   Good 
01107041 ES717_r33c14_Dep18Ch28_F19/0/06/0    79.61     0.70    4503.60   141.81   0.0204   0   Good 
01107041 ES718_r33c15_Dep18Ch29_F19/0/07/1    74.79     0.82    4286.40   137.04   0.0203   0   Good 
01107041 ES719_r33c16_Dep18Ch30_F19/0/07/0    91.99     0.70    4878.60   141.15   0.0187   0   Good 
01107041 ES720_r33c17_Dep18Ch31_F19/0/08/1    60.56     0.77    5245.20   150.76   0.0192   0   Good 
01107041 ES567_r26c18_Dep19Ch00_F13/0/08/2  2465.83     0.51    2168.40    69.21   0.0089   1   Ped 
01107041 ES568_r26c19_Dep19Ch01_F13/0/09/3    60.16     0.69    7078.20   208.27   0.0224   0   Good 
01107041 ES569_r26c20_Dep19Ch02_F13/0/09/2   109.57     0.69    5500.80   159.74   0.0199   0   Good 
01107041 ES570_r26c21_Dep19Ch03_F13/0/10/3    59.80     0.68    5254.80   149.80   0.0190   0   Good 
01107041 ES589_r27c18_Dep19Ch04_F14/0/08/0    62.26     0.68    5340.60   150.96   0.0189   0   Good 
01107041 ES590_r27c19_Dep19Ch05_F14/0/09/1    75.88     0.68    5824.20   176.82   0.0218   0   Good 
01107041 ES591_r27c20_Dep19Ch06_F14/0/09/0    65.99     0.66    5391.60   161.56   0.0207   0   Good 
01107041 ES592_r27c21_Dep19Ch07_F14/0/10/1    82.61     0.67    4800.60   159.76   0.0229   0   Good 
01107041 ES611_r28c18_Dep19Ch08_F14/0/08/2    90.55     0.67    6785.40   203.49   0.0226   0   Good 
01107041 ES612_r28c19_Dep19Ch09_F14/0/09/3    78.41     0.67    6323.40   190.29   0.0222   0   Good 
01107041 ES613_r28c20_Dep19Ch10_F14/0/09/2    94.17     0.66    6094.80   177.11   0.0209   0   Good 
01107041 ES614_r28c21_Dep19Ch11_F14/0/10/3    37.71     0.66    5151.00   149.97   0.0194   0   Good 
01107041 ES633_r29c18_Dep19Ch12_F22/1/08/0    57.09     0.67    4218.00   143.50   0.0222   0   Good 
01107041 ES634_r29c19_Dep19Ch13_F22/1/09/1    76.05     0.72    5361.60   165.85   0.0216   0   Good 
01107041 ES635_r29c20_Dep19Ch14_F22/1/09/0    87.08     0.65    6103.80   189.71   0.0229   0   Good 
01107041 ES636_r29c21_Dep19Ch15_F22/1/10/1   110.55     0.67    3973.20   133.38   0.0210   0   Good 
01107041 ES655_r30c18_Dep19Ch16_F22/1/08/2    54.26     0.71    4114.20   131.80   0.0199   0   Good 
01107041 ES656_r30c19_Dep19Ch17_F22/1/09/3    44.37     0.75    6114.00   181.99   0.0216   0   Good 
01107041 ES657_r30c20_Dep19Ch18_F22/1/09/2    81.19     0.70    4840.20   138.92   0.0184   0   Good 
01107041 ES658_r30c21_Dep19Ch19_F22/1/10/3    81.49     0.68    4776.60   157.13   0.0224   0   Good 
01107041 ES677_r31c18_Dep19Ch20_F18/0/08/0    88.83     0.74    6718.20   194.14   0.0215   0   Good 
01107041 ES678_r31c19_Dep19Ch21_F18/0/09/1    61.55     0.78    8431.80   193.39   0.0170   0   Good 
01107041 ES679_r31c20_Dep19Ch22_F18/0/09/0    72.82     0.77    6840.00   172.13   0.0179   0   Good 
01107041 ES680_r31c21_Dep19Ch23_F18/0/10/1    54.72     0.72    6991.20   178.79   0.0184   0   Good 
01107041 ES699_r32c18_Dep19Ch24_F18/0/08/2    76.96     0.70    7293.60   168.60   0.0163   0   Good 
01107041 ES700_r32c19_Dep19Ch25_F18/0/09/3    67.94     0.75    7297.20   194.10   0.0197   0   Good 
01107041 ES701_r32c20_Dep19Ch26_F18/0/09/2    81.52     0.78    6874.20   191.11   0.0205   0   Good 
01107041 ES702_r32c21_Dep19Ch27_F18/0/10/3    65.25     0.70    5547.00   166.57   0.0210   0   Good 
01107041 ES721_r33c18_Dep19Ch28_F19/0/08/0    73.76     0.73    5195.40   146.75   0.0186   0   Good 
01107041 ES722_r33c19_Dep19Ch29_F19/0/09/1    71.96     0.73    5557.80   151.71   0.0183   0   Good 
01107041 ES723_r33c20_Dep19Ch30_F19/0/09/0    83.95     0.68    5829.00   168.93   0.0204   0   Good 
01107041 ES724_r33c21_Dep19Ch31_F19/0/10/1    94.24     0.86    6945.00   193.75   0.0207   0   Good 
01107041 ES000_r01c01_Dep20Ch00_F20/0/00/1    62.04     0.65    4181.40   130.27   0.0192   0   Good 
01107041 ES001_r01c02_Dep20Ch01_F20/0/00/0    34.79     0.60    5026.80   152.05   0.0203   0   Good 
01107041 ES002_r01c03_Dep20Ch02_F20/0/01/1    66.23     0.66    5505.60   177.10   0.0231   0   Good 
01107041 ES003_r01c04_Dep20Ch03_F20/0/01/0    37.90     0.65    5082.00   151.08   0.0199   0   Good 
01107041 ES004_r01c05_Dep20Ch04_F20/0/02/1    45.89     0.66    4700.40   152.43   0.0218   0   Good 
01107041 ES005_r01c06_Dep20Ch05_F20/0/02/0    57.24     0.64    4200.00   131.86   0.0195   0   Good 
01107041 ES006_r01c07_Dep20Ch06_F20/0/03/1    43.19     0.65    3724.80   109.05   0.0159   0   Good 
01107041 ES007_r01c08_Dep20Ch07_F20/0/03/0    71.45     0.65    4143.60   126.52   0.0185   0   Good 
01107041 ES008_r01c09_Dep20Ch08_F20/0/04/1    65.03     0.64    4458.00   146.23   0.0216   0   Good 
01107041 ES009_r01c10_Dep20Ch09_F20/0/04/0    75.46     0.64    4267.80   127.18   0.0181   0   Good 
01107041 ES010_r01c11_Dep20Ch10_F20/0/05/1    85.15     0.61    2592.00    91.59   0.0160   0   Good 
01107041 ES011_r01c12_Dep20Ch11_F20/0/05/0    61.16     0.64    1859.40    84.21   0.0184   0   Good 
01107041 ES012_r01c13_Dep20Ch12_F20/0/06/1    72.72     0.61    2937.60   119.22   0.0236   0   Good 
01107041 ES013_r01c14_Dep20Ch13_F20/0/06/0    58.89     0.67    2962.20   112.46   0.0211   0   Good 
01107041 ES014_r01c15_Dep20Ch14_F20/0/07/1    41.32     0.62    3134.40   107.54   0.0184   0   Good 
01107041 ES015_r01c16_Dep20Ch15_F20/0/07/0    57.52     0.65    3273.00   116.46   0.0203   0   Good 
01107041 ES016_r01c17_Dep20Ch16_F20/0/08/1    69.16     0.64    2806.80   101.14   0.0182   0   Good 
01107041 ES017_r01c18_Dep20Ch17_F20/0/08/0    42.80     0.62    3272.40   104.59   0.0167   0   Good 
01107041 ES018_r01c19_Dep20Ch18_F20/0/09/1    60.59     0.65    3812.40   117.24   0.0176   0   Good 
01107041 ES019_r01c20_Dep20Ch19_F20/0/09/0    72.87     0.67    4434.00   125.28   0.0170   0   Good 
01107041 ES020_r01c21_Dep20Ch20_F20/0/10/1    51.61     0.63    4392.00   134.57   0.0193   0   Good 
01107041 ES021_r01c22_Dep20Ch21_F20/0/10/0    70.36     0.66    4675.80   145.56   0.0204   0   Good 
01107041 ES726_r34c01_Dep21Ch00_F19/0/00/3    62.44     0.81    6184.80   170.17   0.0194   0   Good 
01107041 ES727_r34c02_Dep21Ch01_F19/0/00/2    54.32     0.85    7171.80   186.18   0.0190   0   Good 
01107041 ES728_r34c03_Dep21Ch02_F19/0/01/3    60.45     0.74    6465.00   188.09   0.0214   0   Good 
01107041 ES729_r34c04_Dep21Ch03_F19/0/01/2    50.79     0.77    7314.60   200.46   0.0206   0   Good 
01107041 ES730_r34c05_Dep21Ch04_F19/0/02/3    49.16     0.78    6285.00   171.05   0.0193   0   Good 
01107041 ES731_r34c06_Dep21Ch05_F19/0/02/2    61.99     0.75    5559.60   161.60   0.0201   0   Good 
01107041 ES732_r34c07_Dep21Ch06_F19/0/03/3    48.43     0.81    5391.60   163.55   0.0211   0   Good 
01107041 ES733_r34c08_Dep21Ch07_F19/0/03/2   355.73     1.57    5608.80   166.27   0.0207   3   Ped Prms 
01107041 ES734_r34c09_Dep21Ch08_F19/0/04/3    84.75     0.71    4840.20   149.17   0.0205   0   Good 
01107041 ES735_r34c10_Dep21Ch09_F19/0/04/2    21.80     0.76    5000.40   149.09   0.0198   0   Good 
01107041 ES736_r34c11_Dep21Ch10_F19/0/05/3    54.00     0.75    5335.80   153.50   0.0194   0   Good 
01107041 ES737_r34c12_Dep21Ch11_F19/0/05/2    43.29     0.80    4927.80   167.71   0.0239   0   Good 
01107041 ES738_r34c13_Dep21Ch12_F19/0/06/3    40.82     0.75    4505.40   117.30   0.0149   0   Good 
01107041 ES739_r34c14_Dep21Ch13_F19/0/06/2    26.77     0.72    4248.00   125.14   0.0177   0   Good 
01107041 ES740_r34c15_Dep21Ch14_F19/0/07/3    34.80     0.74    3904.80   115.16   0.0167   0   Good 
01107041 ES741_r34c16_Dep21Ch15_F19/0/07/2    60.10     0.76    3784.80   120.35   0.0186   0   Good 
01107041 ES742_r34c17_Dep21Ch16_F19/0/08/3   108.86     0.73    4513.20   115.75   0.0146   0   Good 
01107041 ES743_r34c18_Dep21Ch17_F19/0/08/2    58.42     0.74    5116.80   163.12   0.0221   0   Good 
01107041 ES744_r34c19_Dep21Ch18_F19/0/09/3    55.26     0.71    5387.40   146.31   0.0179   0   Good 
01107041 ES745_r34c20_Dep21Ch19_F19/0/09/2    52.66     0.77    6231.60   171.08   0.0194   0   Good 
01107041 ES746_r34c21_Dep21Ch20_F19/0/10/3    37.42     0.78    6505.80   183.42   0.0205   0   Good 
01107041 ES747_r34c22_Dep21Ch21_F19/0/10/2    38.86     0.70    5208.00   145.86   0.0184   0   Good 
01107041 ES022_r02c01_Dep22Ch00_F20/0/00/3    60.22     0.62    4023.60   126.80   0.0191   0   Good 
01107041 ES044_r03c01_Dep22Ch01_F00/0/00/1    54.88     0.65    4221.00   121.60   0.0170   0   Good 
01107041 ES066_r04c01_Dep22Ch02_F00/0/00/3    60.76     0.60    3739.20   121.60   0.0191   0   Good 
01107041 ES088_r05c01_Dep22Ch03_F01/0/00/1    44.40     0.65    4018.20   125.70   0.0188   0   Good 
01107041 ES110_r06c01_Dep22Ch04_F01/0/00/3    37.17     0.65    3286.20   115.99   0.0201   0   Good 
01107041 ES132_r07c01_Dep22Ch05_F22/0/00/1    50.44     0.59    3241.20   103.40   0.0165   0   Good 
01107041 ES154_r08c01_Dep22Ch06_F22/0/00/3    36.56     0.64    2877.00    96.89   0.0163   0   Good 
01107041 ES176_r09c01_Dep22Ch07_F05/0/00/1    54.74     0.62    3939.60   137.80   0.0223   0   Good 
01107041 ES198_r10c01_Dep22Ch08_F05/0/00/3    88.08     0.61    3291.00   105.43   0.0168   0   Good 
01107041 ES220_r11c01_Dep22Ch09_F06/0/00/1    66.74     0.69    3873.00   129.35   0.0205   0   Good 
01107041 ES242_r12c01_Dep22Ch10_F06/0/00/3    83.18     0.65    3249.00   106.78   0.0175   0   Good 
01107041 ES264_r13c01_Dep22Ch11_F07/0/00/1    26.80     0.67    2698.20    98.39   0.0179   0   Good 
01107041 ES286_r14c01_Dep22Ch12_F07/0/00/3    61.51     0.66    3280.80   113.01   0.0192   0   Good 
01107041 ES308_r15c01_Dep22Ch13_F08/0/00/1   107.77     0.66    4097.40   112.02   0.0151   0   Good 
01107041 ES330_r16c01_Dep22Ch14_F08/0/00/3    40.88     0.64    3817.80   115.62   0.0172   0   Good 
01107041 ES352_r17c01_Dep22Ch15_F09/0/00/1    72.88     0.63    3521.40   111.83   0.0176   0   Good 
01107041 ES374_r18c01_Dep22Ch16_F09/0/00/3    92.40     0.64    3499.80   102.90   0.0151   0   Good 
01107041 ES396_r19c01_Dep22Ch17_F10/0/00/1    44.52     0.57    2206.20    95.95   0.0208   0   Good 
01107041 ES418_r20c01_Dep22Ch18_F10/0/00/3    61.88     0.66    2077.80    78.53   0.0137   0   Good 
01107041 ES440_r21c01_Dep22Ch19_F11/0/00/1    38.53     0.70    2462.40    89.57   0.0161   0   Good 
01107041 ES462_r22c01_Dep22Ch20_F11/0/00/3    86.02     0.63    2354.40    88.43   0.0163   0   Good 
01107041 ES484_r23c01_Dep22Ch21_F12/0/00/1    45.58     0.66    3843.60   125.66   0.0197   0   Good 
01107041 ES506_r24c01_Dep22Ch22_F12/0/00/3    70.12     0.65    4091.40   119.91   0.0171   0   Good 
01107041 ES528_r25c01_Dep22Ch23_F13/0/00/1    82.93     0.71    4138.20   132.40   0.0199   0   Good 
01107041 ES550_r26c01_Dep22Ch24_F13/0/00/3    72.90     0.63    4047.00   132.37   0.0204   0   Good 
01107041 ES572_r27c01_Dep22Ch25_F14/0/00/1    71.85     0.67    4526.40   124.08   0.0164   0   Good 
01107041 ES594_r28c01_Dep22Ch26_F14/0/00/3    81.91     0.62    4053.00   124.24   0.0183   0   Good 
01107041 ES616_r29c01_Dep22Ch27_F22/1/00/1    50.30     0.77    4528.80   138.65   0.0196   0   Good 
01107041 ES638_r30c01_Dep22Ch28_F22/1/00/3    63.70     0.68    4521.00   135.07   0.0188   0   Good 
01107041 ES660_r31c01_Dep22Ch29_F18/0/00/1    55.43     0.84    5023.20   135.92   0.0171   0   Good 
01107041 ES682_r32c01_Dep22Ch30_F18/0/00/3    49.84     0.74    6174.60   145.02   0.0154   0   Good 
01107041 ES704_r33c01_Dep22Ch31_F19/0/00/1    53.10     0.82    6150.60   183.47   0.0217   0   Good 
01107041 ES043_r02c22_Dep23Ch00_F20/0/10/2    68.52     0.73    4291.20   118.18   0.0159   0   Good 
01107041 ES065_r03c22_Dep23Ch01_F00/0/10/0    40.11     0.70    3982.20   138.56   0.0222   0   Good 
01107041 ES087_r04c22_Dep23Ch02_F00/0/10/2    77.29     0.71    3958.80   134.29   0.0213   0   Good 
01107041 ES109_r05c22_Dep23Ch03_F01/0/10/0    58.37     0.69    4063.20   144.89   0.0234   0   Good 
01107041 ES131_r06c22_Dep23Ch04_F01/0/10/2    47.71     0.70    3447.60   116.32   0.0192   0   Good 
01107041 ES153_r07c22_Dep23Ch05_F22/0/10/0    61.36     0.71    3761.40   118.70   0.0183   0   Good 
01107041 ES175_r08c22_Dep23Ch06_F22/0/10/2    44.53     0.73    3697.20   128.20   0.0212   0   Good 
01107041 ES197_r09c22_Dep23Ch07_F05/0/10/0    55.02     0.67    3429.00   118.00   0.0198   0   Good 
01107041 ES219_r10c22_Dep23Ch08_F05/0/10/2   100.71     0.70    3819.60   133.01   0.0217   0   Good 
01107041 ES241_r11c22_Dep23Ch09_F06/0/10/0    67.95     0.70    4045.20   139.86   0.0222   0   Good 
01107041 ES263_r12c22_Dep23Ch10_F06/0/10/2    83.99     0.71    3745.80   135.83   0.0229   0   Good 
01107041 ES285_r13c22_Dep23Ch11_F07/0/10/0    51.84     0.73    2245.20    88.05   0.0169   0   Good 
01107041 ES307_r14c22_Dep23Ch12_F07/0/10/2    34.36     0.71    3308.40   109.82   0.0181   0   Good 
01107041 ES329_r15c22_Dep23Ch13_F08/0/10/0    33.90     0.75    3573.00   100.17   0.0140   0   Good 
01107041 ES351_r16c22_Dep23Ch14_F08/0/10/2    52.54     0.71    3616.80   115.90   0.0182   0   Good 
01107041 ES373_r17c22_Dep23Ch15_F09/0/10/0    72.54     0.68    4459.80   143.51   0.0210   0   Good 
01107041 ES395_r18c22_Dep23Ch16_F09/0/10/2    67.01     0.71    4326.60   137.32   0.0202   0   Good 
01107041 ES417_r19c22_Dep23Ch17_F10/0/10/0    36.55     0.68    4423.20   143.14   0.0211   0   Good 
01107041 ES439_r20c22_Dep23Ch18_F10/0/10/2    49.93     0.67    4224.00   126.00   0.0180   0   Good 
01107041 ES461_r21c22_Dep23Ch19_F11/0/10/0    37.95     0.74    4126.80   126.74   0.0186   0   Good 
01107041 ES483_r22c22_Dep23Ch20_F11/0/10/2    39.61     0.68    4243.80   125.24   0.0177   0   Good 
01107041 ES505_r23c22_Dep23Ch21_F12/0/10/0    60.58     0.74    5007.00   164.62   0.0229   0   Good 
01107041 ES527_r24c22_Dep23Ch22_F12/0/10/2    48.93     0.72    5313.60   180.76   0.0246   0   Good 
01107041 ES549_r25c22_Dep23Ch23_F13/0/10/0    41.99     0.73    4150.20   150.37   0.0242   0   Good 
01107041 ES571_r26c22_Dep23Ch24_F13/0/10/2    64.84     0.65    4384.80   142.79   0.0212   0   Good 
01107041 ES593_r27c22_Dep23Ch25_F14/0/10/0    25.21     0.69    5025.00   145.83   0.0191   0   Good 
01107041 ES615_r28c22_Dep23Ch26_F14/0/10/2    53.77     0.72    4753.80   150.32   0.0211   0   Good 
01107041 ES637_r29c22_Dep23Ch27_F22/1/10/0    62.44     0.79    4428.00   146.60   0.0218   0   Good 
01107041 ES659_r30c22_Dep23Ch28_F22/1/10/2    43.90     0.68    4656.60   161.64   0.0240   0   Good 
01107041 ES681_r31c22_Dep23Ch29_F18/0/10/0    37.34     0.73    6729.00   175.42   0.0186   0   Good 
01107041 ES703_r32c22_Dep23Ch30_F18/0/10/2    59.51     0.66    5985.00   154.93   0.0175   0   Good 
01107041 ES725_r33c22_Dep23Ch31_F19/0/10/0    38.36     0.82    5914.80   172.79   0.0208   0   Good 
01107041 HN026_r03c01_Dep00Ch00_F00/0/00/0    72.68     0.64    4119.60   117.18   0.0163   0   Good 
01107041 HN027_r03c02_Dep00Ch01_F00/0/01/0    91.94     0.62   12030.00     0.00  -0.0042   0   Good 
01107041 HN028_r03c03_Dep00Ch02_F00/0/02/0    54.27     0.64   12024.00    59.70   0.0008   0   Good 
01107041 HN029_r03c04_Dep00Ch03_F00/0/03/0    53.02     0.64    8008.80   191.43   0.0177   0   Good 
01107041 HN039_r04c01_Dep00Ch04_F00/0/00/1    61.72     0.69    1721.40    70.33   0.0118   0   Good 
01107041 HN040_r04c02_Dep00Ch05_F00/0/01/1    64.01     0.66    4195.80   118.87   0.0164   0   Good 
01107041 HN041_r04c03_Dep00Ch06_F00/0/02/1    79.79     0.65    3770.40   100.84   0.0135   0   Good 
01107041 HN042_r04c04_Dep00Ch07_F00/0/03/1    95.85     0.62    1865.40    65.78   0.0085   0   Good 
01107041 HN052_r05c01_Dep00Ch08_F02/0/00/0    51.08     0.65    1249.20    57.47   0.0060   0   Good 
01107041 HN053_r05c02_Dep00Ch09_F02/0/01/0    91.47     0.65    1347.60    54.94   0.0037   0   Good 
01107041 HN054_r05c03_Dep00Ch10_F02/0/02/0    48.37     0.62    2010.00    66.81   0.0084   0   Good 
01107041 HN055_r05c04_Dep00Ch11_F02/0/03/0    76.28     0.63    1220.40    56.74   0.0055   0   Good 
01107041 HN065_r06c01_Dep00Ch12_F02/0/00/1    61.43     0.64    1642.20    71.32   0.0130   0   Good 
01107041 HN066_r06c02_Dep00Ch13_F02/0/01/1    56.81     0.61    1576.80    60.35   0.0066   0   Good 
01107041 HN067_r06c03_Dep00Ch14_F02/0/02/1    66.49     0.65    1813.80    68.86   0.0104   0   Good 
01107041 HN068_r06c04_Dep00Ch15_F02/0/03/1    78.44     0.62    1817.40    64.23   0.0078   0   Good 
01107041 HN078_r07c01_Dep00Ch16_F01/1/00/0    84.54     0.64    1302.00    54.99   0.0038   0   Good 
01107041 HN079_r07c02_Dep00Ch17_F01/1/01/0    39.49     0.67    9208.20   213.73   0.0178   0   Good 
01107041 HN080_r07c03_Dep00Ch18_F01/1/02/0    50.02     0.63    5749.80   138.14   0.0153   0   Good 
01107041 HN081_r07c04_Dep00Ch19_F01/1/03/0    29.21     0.62    2848.80    89.79   0.0140   0   Good 
01107041 HN091_r08c01_Dep00Ch20_F01/1/00/1    55.46     0.60   10401.00   242.30   0.0185   0   Good 
01107041 HN092_r08c02_Dep00Ch21_F01/1/01/1    62.07     0.65   12030.00     0.00  -0.0042   0   Good 
01107041 HN093_r08c03_Dep00Ch22_F01/1/02/1    71.18     0.68   12030.00     0.00  -0.0042   0   Good 
01107041 HN094_r08c04_Dep00Ch23_F01/1/03/1    74.07     0.65   12030.00     0.00  -0.0042   0   Good 
01107041 HN104_r09c01_Dep00Ch24_F08/0/00/0    66.38     0.64    6021.60   150.84   0.0167   0   Good 
01107041 HN105_r09c02_Dep00Ch25_F08/0/01/0    44.10     0.67   12030.00     0.00  -0.0042   0   Good 
01107041 HN106_r09c03_Dep00Ch26_F08/0/02/0    54.43     0.65   12027.00    29.85  -0.0017   0   Good 
01107041 HN107_r09c04_Dep00Ch27_F08/0/03/0    75.29     0.64    8185.80   188.64   0.0169   0   Good 
01107041 HN117_r10c01_Dep00Ch28_F08/0/00/1    17.30     0.69    2316.60    70.94   0.0090   0   Good 
01107041 HN118_r10c02_Dep00Ch29_F08/0/01/1    20.36     0.68    4869.60   136.88   0.0178   0   Good 
