run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107042 ES560_r26c11_Dep17Ch01_F13/0/05/3    54.27     0.60    1974.00    76.84   0.0136   0   Good 
01107042 ES561_r26c12_Dep17Ch02_F13/0/05/2    63.23     0.59    2110.80    73.43   0.0111   0   Good 
01107042 ES562_r26c13_Dep17Ch03_F13/0/06/3    38.41     0.61    2693.40    95.96   0.0171   0   Good 
01107042 ES581_r27c10_Dep17Ch04_F14/0/04/0    61.80     0.58    1900.80    70.68   0.0109   0   Good 
01107042 ES582_r27c11_Dep17Ch05_F14/0/05/1    72.87     0.62    1968.00    63.78   0.0070   0   Good 
01107042 ES583_r27c12_Dep17Ch06_F14/0/05/0    59.29     0.58    2214.00    64.62   0.0066   0   Good 
01107042 ES584_r27c13_Dep17Ch07_F14/0/06/1    52.64     0.58    1805.40    72.55   0.0125   0   Good 
01107042 ES603_r28c10_Dep17Ch08_F14/0/04/2    50.38     0.58    1851.60    60.91   0.0059   0   Good 
01107042 ES604_r28c11_Dep17Ch09_F14/0/05/3    14.31     0.58    2388.00    79.82   0.0125   0   Good 
01107042 ES605_r28c12_Dep17Ch10_F14/0/05/2    49.60     0.59    2362.20    84.71   0.0147   0   Good 
01107042 ES606_r28c13_Dep17Ch11_F14/0/06/3    54.61     0.61    1928.40    71.76   0.0113   0   Good 
01107042 ES625_r29c10_Dep17Ch12_F22/1/04/0    44.21     0.55    1971.60    72.76   0.0115   0   Good 
01107042 ES626_r29c11_Dep17Ch13_F22/1/05/1    45.01     0.62    2076.60    78.64   0.0138   0   Good 
01107042 ES627_r29c12_Dep17Ch14_F22/1/05/0    22.69     0.60    2401.80    83.77   0.0141   0   Good 
01107042 ES628_r29c13_Dep17Ch15_F22/1/06/1    44.86     0.57    2828.40    94.31   0.0157   0   Good 
01107042 ES647_r30c10_Dep17Ch16_F22/1/04/2    59.61     0.59    2071.20    74.45   0.0118   0   Good 
01107042 ES648_r30c11_Dep17Ch17_F22/1/05/3    52.82     0.59    2259.60    74.81   0.0110   0   Good 
01107042 ES649_r30c12_Dep17Ch18_F22/1/05/2    56.62     0.62    2095.20    75.98   0.0124   0   Good 
01107042 ES650_r30c13_Dep17Ch19_F22/1/06/3    19.95     0.63    2711.40    96.26   0.0171   0   Good 
01107042 ES669_r31c10_Dep17Ch20_F18/0/04/0    88.66     0.65    3417.60    95.03   0.0132   0   Good 
01107042 ES670_r31c11_Dep17Ch21_F18/0/05/1    47.96     0.59    2799.00    80.22   0.0108   0   Good 
01107042 ES671_r31c12_Dep17Ch22_F18/0/05/0    51.96     0.62    2764.80    87.02   0.0134   0   Good 
01107042 ES672_r31c13_Dep17Ch23_F18/0/06/1    59.81     0.61    2614.80    77.16   0.0104   0   Good 
01107042 ES691_r32c10_Dep17Ch24_F18/0/04/2    54.63     0.63    3531.60   111.13   0.0173   0   Good 
01107042 ES692_r32c11_Dep17Ch25_F18/0/05/3    47.61     0.59    2518.80    82.48   0.0129   0   Good 
01107042 ES693_r32c12_Dep17Ch26_F18/0/05/2    46.67     0.60    2419.20    74.64   0.0102   0   Good 
01107042 ES694_r32c13_Dep17Ch27_F18/0/06/3    55.88     0.62    2661.00    84.59   0.0130   0   Good 
01107042 ES713_r33c10_Dep17Ch28_F19/0/04/0    37.01     0.65    2377.20    74.59   0.0103   0   Good 
01107042 ES714_r33c11_Dep17Ch29_F19/0/05/1    60.64     0.64    2094.60    75.94   0.0124   0   Good 
01107042 ES715_r33c12_Dep17Ch30_F19/0/05/0    40.24     0.63    2785.20    94.75   0.0161   0   Good 
01107042 ES716_r33c13_Dep17Ch31_F19/0/06/1    63.50     0.63    2586.60    82.22   0.0125   0   Good 
01107042 ES563_r26c14_Dep18Ch00_F13/0/06/2    73.10     0.63    3189.00    91.54   0.0130   0   Good 
01107042 ES564_r26c15_Dep18Ch01_F13/0/07/3    75.34     0.65    3273.00   111.40   0.0188   0   Good 
01107042 ES565_r26c16_Dep18Ch02_F13/0/07/2    92.49     0.66    3207.60   108.31   0.0182   0   Good 
01107042 ES566_r26c17_Dep18Ch03_F13/0/08/3    52.84     0.63    3367.80   107.55   0.0171   0   Good 
01107042 ES585_r27c14_Dep18Ch04_F14/0/06/0   117.57     0.63    2067.60    60.55   0.0051   0   Good 
01107042 ES586_r27c15_Dep18Ch05_F14/0/07/1    78.07     0.63    2683.20    82.96   0.0123   0   Good 
01107042 ES587_r27c16_Dep18Ch06_F14/0/07/0    72.54     0.63    3186.00    99.68   0.0156   0   Good 
01107042 ES588_r27c17_Dep18Ch07_F14/0/08/1    85.53     0.64    3310.20    97.51   0.0144   0   Good 
01107042 ES607_r28c14_Dep18Ch08_F14/0/06/2    69.30     0.62    2113.20    79.64   0.0140   0   Good 
01107042 ES608_r28c15_Dep18Ch09_F14/0/07/3    66.63     0.65    2856.00    90.40   0.0141   0   Good 
01107042 ES609_r28c16_Dep18Ch10_F14/0/07/2    70.70     0.63    2696.40    86.25   0.0134   0   Good 
01107042 ES610_r28c17_Dep18Ch11_F14/0/08/3    62.81     0.68    3396.60    98.92   0.0144   0   Good 
01107042 ES629_r29c14_Dep18Ch12_F22/1/06/0    58.56     0.65    2988.60    95.13   0.0151   0   Good 
01107042 ES630_r29c15_Dep18Ch13_F22/1/07/1    66.79     0.63    3318.00   102.88   0.0159   0   Good 
01107042 ES631_r29c16_Dep18Ch14_F22/1/07/0    85.35     0.62    3666.00   111.28   0.0167   0   Good 
01107042 ES632_r29c17_Dep18Ch15_F22/1/08/1    82.95     0.65    2148.60    80.36   0.0141   0   Good 
01107042 ES651_r30c14_Dep18Ch16_F22/1/06/2    70.81     0.65    2646.00    84.85   0.0132   0   Good 
01107042 ES652_r30c15_Dep18Ch17_F22/1/07/3    47.47     0.62    2660.40    79.92   0.0112   0   Good 
01107042 ES653_r30c16_Dep18Ch18_F22/1/07/2    66.54     0.67    2431.20    76.36   0.0108   0   Good 
01107042 ES654_r30c17_Dep18Ch19_F22/1/08/3    51.30     0.67    2018.40    65.74   0.0078   0   Good 
01107042 ES673_r31c14_Dep18Ch20_F18/0/06/0    72.29     0.69    2758.20    80.25   0.0110   0   Good 
01107042 ES674_r31c15_Dep18Ch21_F18/0/07/1    68.58     0.66    2806.80   101.85   0.0185   0   Good 
01107042 ES675_r31c16_Dep18Ch22_F18/0/07/0    62.05     0.68    2390.40    80.60   0.0128   0   Good 
01107042 ES676_r31c17_Dep18Ch23_F18/0/08/1    61.15     0.68    3286.80    94.52   0.0135   0   Good 
01107042 ES695_r32c14_Dep18Ch24_F18/0/06/2    77.51     0.61    2681.40    88.06   0.0142   0   Good 
01107042 ES696_r32c15_Dep18Ch25_F18/0/07/3    39.74     0.69    2403.00    81.55   0.0131   0   Good 
01107042 ES697_r32c16_Dep18Ch26_F18/0/07/2   108.39     0.65    2772.00    87.57   0.0136   0   Good 
01107042 ES698_r32c17_Dep18Ch27_F18/0/08/3    53.58     0.69    3725.40   102.91   0.0142   0   Good 
01107042 ES717_r33c14_Dep18Ch28_F19/0/06/0    79.86     0.68    2400.00    83.79   0.0141   0   Good 
01107042 ES718_r33c15_Dep18Ch29_F19/0/07/1    74.90     0.66    2342.40    74.66   0.0105   0   Good 
01107042 ES719_r33c16_Dep18Ch30_F19/0/07/0    91.94     0.68    2623.20    86.77   0.0140   0   Good 
01107042 ES720_r33c17_Dep18Ch31_F19/0/08/1    60.36     0.68    2828.40    87.99   0.0134   0   Good 
01107042 ES567_r26c18_Dep19Ch00_F13/0/08/2  2465.84     0.54    1086.60    40.60  -0.0086   1   Ped 
01107042 ES568_r26c19_Dep19Ch01_F13/0/09/3    61.81     0.66    3483.60   103.69   0.0154   0   Good 
01107042 ES569_r26c20_Dep19Ch02_F13/0/09/2   110.24     0.63    2687.40    82.83   0.0122   0   Good 
01107042 ES570_r26c21_Dep19Ch03_F13/0/10/3    59.19     0.66    2531.40    93.99   0.0174   0   Good 
01107042 ES589_r27c18_Dep19Ch04_F14/0/08/0    62.22     0.65    2638.80    87.56   0.0142   0   Good 
01107042 ES590_r27c19_Dep19Ch05_F14/0/09/1    75.38     0.64    2788.20    83.34   0.0120   0   Good 
01107042 ES591_r27c20_Dep19Ch06_F14/0/09/0    65.87     0.64    2560.80    88.34   0.0150   0   Good 
01107042 ES592_r27c21_Dep19Ch07_F14/0/10/1    82.44     0.65    2391.00    87.10   0.0155   0   Good 
01107042 ES611_r28c18_Dep19Ch08_F14/0/08/2    90.52     0.59    3349.20   104.57   0.0163   0   Good 
01107042 ES612_r28c19_Dep19Ch09_F14/0/09/3    78.44     0.69    2991.60    90.80   0.0136   0   Good 
01107042 ES613_r28c20_Dep19Ch10_F14/0/09/2    94.06     0.64    2922.60    89.92   0.0137   0   Good 
01107042 ES614_r28c21_Dep19Ch11_F14/0/10/3    37.32     0.61    2566.80    90.63   0.0158   0   Good 
01107042 ES633_r29c18_Dep19Ch12_F22/1/08/0    56.71     0.64    2055.00    74.64   0.0120   0   Good 
01107042 ES634_r29c19_Dep19Ch13_F22/1/09/1    75.65     0.69    2591.40    85.15   0.0136   0   Good 
01107042 ES635_r29c20_Dep19Ch14_F22/1/09/0    87.34     0.60    2946.60    93.30   0.0147   0   Good 
01107042 ES636_r29c21_Dep19Ch15_F22/1/10/1   110.09     0.65    1927.20    75.79   0.0134   0   Good 
01107042 ES655_r30c18_Dep19Ch16_F22/1/08/2    54.04     0.69    2020.20    75.92   0.0128   0   Good 
01107042 ES656_r30c19_Dep19Ch17_F22/1/09/3    44.44     0.67    2976.60    95.96   0.0154   0   Good 
01107042 ES657_r30c20_Dep19Ch18_F22/1/09/2    80.86     0.68    2383.20    80.31   0.0127   0   Good 
01107042 ES658_r30c21_Dep19Ch19_F22/1/10/3    80.97     0.67    2369.40    90.40   0.0170   0   Good 
01107042 ES677_r31c18_Dep19Ch20_F18/0/08/0    88.34     0.68    3688.20   117.41   0.0183   0   Good 
01107042 ES678_r31c19_Dep19Ch21_F18/0/09/1    61.46     0.67    4707.60   138.37   0.0188   0   Good 
01107042 ES679_r31c20_Dep19Ch22_F18/0/09/0    72.15     0.66    3721.20   106.82   0.0153   0   Good 
01107042 ES680_r31c21_Dep19Ch23_F18/0/10/1    54.19     0.67    3631.20    99.67   0.0137   0   Good 
01107042 ES699_r32c18_Dep19Ch24_F18/0/08/2    76.09     0.65    3982.80   112.66   0.0157   0   Good 
01107042 ES700_r32c19_Dep19Ch25_F18/0/09/3    67.85     0.66    4038.60   115.63   0.0163   0   Good 
01107042 ES701_r32c20_Dep19Ch26_F18/0/09/2    81.20     0.64    3723.00   107.12   0.0153   0   Good 
01107042 ES702_r32c21_Dep19Ch27_F18/0/10/3    64.93     0.68    2880.00    89.20   0.0136   0   Good 
01107042 ES721_r33c18_Dep19Ch28_F19/0/08/0    74.10     0.68    2779.20    91.14   0.0148   0   Good 
01107042 ES722_r33c19_Dep19Ch29_F19/0/09/1    71.76     0.70    2900.40    91.67   0.0144   0   Good 
01107042 ES723_r33c20_Dep19Ch30_F19/0/09/0    83.99     0.67    3108.60    97.01   0.0151   0   Good 
01107042 ES724_r33c21_Dep19Ch31_F19/0/10/1    93.72     0.74    3765.60   104.83   0.0146   0   Good 
01107042 ES000_r01c01_Dep20Ch00_F20/0/00/1    61.32     0.58    1966.20    61.69   0.0059   0   Good 
01107042 ES001_r01c02_Dep20Ch01_F20/0/00/0    34.01     0.64    2387.40    86.66   0.0154   0   Good 
01107042 ES002_r01c03_Dep20Ch02_F20/0/01/1    65.86     0.63    2654.40    91.24   0.0155   0   Good 
01107042 ES003_r01c04_Dep20Ch03_F20/0/01/0    37.24     0.62    2469.00    79.77   0.0121   0   Good 
01107042 ES004_r01c05_Dep20Ch04_F20/0/02/1    45.93     0.61    2220.00    75.66   0.0116   0   Good 
01107042 ES005_r01c06_Dep20Ch05_F20/0/02/0    56.96     0.62    1996.20    56.19   0.0031   0   Good 
01107042 ES006_r01c07_Dep20Ch06_F20/0/03/1    42.10     0.62    1783.80    63.98   0.0078   0   Good 
01107042 ES007_r01c08_Dep20Ch07_F20/0/03/0    70.91     0.62    1981.80    69.69   0.0099   0   Good 
01107042 ES008_r01c09_Dep20Ch08_F20/0/04/1    64.93     0.58    2146.20    69.38   0.0090   0   Good 
01107042 ES009_r01c10_Dep20Ch09_F20/0/04/0    74.91     0.63    2090.40    80.60   0.0146   0   Good 
01107042 ES010_r01c11_Dep20Ch10_F20/0/05/1    84.25     0.63    1246.20    54.24   0.0034   0   Good 
01107042 ES011_r01c12_Dep20Ch11_F20/0/05/0    60.39     0.63     900.60    43.68  -0.0070   0   Good 
01107042 ES012_r01c13_Dep20Ch12_F20/0/06/1    72.49     0.66    1407.60    62.88   0.0092   0   Good 
01107042 ES013_r01c14_Dep20Ch13_F20/0/06/0    58.46     0.61    1463.40    56.85   0.0047   0   Good 
01107042 ES014_r01c15_Dep20Ch14_F20/0/07/1    41.16     0.63    1543.80    61.69   0.0076   0   Good 
01107042 ES015_r01c16_Dep20Ch15_F20/0/07/0    56.98     0.64    1630.80    63.43   0.0082   0   Good 
01107042 ES016_r01c17_Dep20Ch16_F20/0/08/1    68.64     0.63    1370.40    57.06   0.0052   0   Good 
01107042 ES017_r01c18_Dep20Ch17_F20/0/08/0    42.20     0.66    1608.00    59.70   0.0060   0   Good 
01107042 ES018_r01c19_Dep20Ch18_F20/0/09/1    60.26     0.64    1868.40    68.68   0.0100   0   Good 
01107042 ES019_r01c20_Dep20Ch19_F20/0/09/0    72.36     0.68    2190.00    81.83   0.0145   0   Good 
01107042 ES020_r01c21_Dep20Ch20_F20/0/10/1    51.53     0.64    2110.80    78.18   0.0133   0   Good 
01107042 ES021_r01c22_Dep20Ch21_F20/0/10/0    70.31     0.63    2278.80    75.65   0.0113   0   Good 
01107042 ES726_r34c01_Dep21Ch00_F19/0/00/3    61.79     0.73    3340.80    97.63   0.0143   0   Good 
01107042 ES727_r34c02_Dep21Ch01_F19/0/00/2    53.88     0.69    3867.60   121.76   0.0186   0   Good 
01107042 ES728_r34c03_Dep21Ch02_F19/0/01/3    60.18     0.65    3430.20   103.94   0.0157   0   Good 
01107042 ES729_r34c04_Dep21Ch03_F19/0/01/2    50.82     0.69    3934.80   113.74   0.0162   0   Good 
01107042 ES730_r34c05_Dep21Ch04_F19/0/02/3    48.38     0.69    3327.60   101.09   0.0154   0   Good 
01107042 ES731_r34c06_Dep21Ch05_F19/0/02/2    62.17     0.68    2960.40    91.28   0.0139   0   Good 
01107042 ES732_r34c07_Dep21Ch06_F19/0/03/3    47.84     0.63    2959.80    91.02   0.0139   0   Good 
01107042 ES733_r34c08_Dep21Ch07_F19/0/03/2   321.10     0.98    3056.40    99.43   0.0162   1   Ped 
01107042 ES734_r34c09_Dep21Ch08_F19/0/04/3    85.12     0.62    2629.80    74.97   0.0095   0   Good 
01107042 ES735_r34c10_Dep21Ch09_F19/0/04/2    20.93     0.68    2689.20    90.95   0.0152   0   Good 
01107042 ES736_r34c11_Dep21Ch10_F19/0/05/3    54.21     0.65    2956.20    92.51   0.0144   0   Good 
01107042 ES737_r34c12_Dep21Ch11_F19/0/05/2    43.89     0.66    2677.80    87.63   0.0141   0   Good 
01107042 ES738_r34c13_Dep21Ch12_F19/0/06/3    40.82     0.69    2465.40    76.41   0.0107   0   Good 
01107042 ES739_r34c14_Dep21Ch13_F19/0/06/2    27.01     0.64    2266.20    68.86   0.0083   0   Good 
01107042 ES740_r34c15_Dep21Ch14_F19/0/07/3    35.19     0.68    2161.80    73.71   0.0110   0   Good 
01107042 ES741_r34c16_Dep21Ch15_F19/0/07/2    59.63     0.65    2043.60    68.58   0.0091   0   Good 
01107042 ES742_r34c17_Dep21Ch16_F19/0/08/3   109.76     0.65    2447.40    71.65   0.0088   0   Good 
01107042 ES743_r34c18_Dep21Ch17_F19/0/08/2    58.35     0.68    2691.00    84.16   0.0127   0   Good 
01107042 ES744_r34c19_Dep21Ch18_F19/0/09/3    55.58     0.68    2820.00    82.05   0.0114   0   Good 
01107042 ES745_r34c20_Dep21Ch19_F19/0/09/2    52.76     0.70    3313.80   107.28   0.0173   0   Good 
01107042 ES746_r34c21_Dep21Ch20_F19/0/10/3    37.58     0.69    3562.80   102.98   0.0149   0   Good 
01107042 ES747_r34c22_Dep21Ch21_F19/0/10/2    39.13     0.63    2842.20    92.04   0.0148   0   Good 
01107042 ES022_r02c01_Dep22Ch00_F20/0/00/3    60.93     0.58    1887.60    59.95   0.0053   0   Good 
01107042 ES044_r03c01_Dep22Ch01_F00/0/00/1    55.62     0.59    2079.60    75.76   0.0124   0   Good 
01107042 ES066_r04c01_Dep22Ch02_F00/0/00/3    61.42     0.54    1831.20    68.92   0.0103   0   Good 
01107042 ES088_r05c01_Dep22Ch03_F01/0/00/1    44.84     0.63    1934.40    69.78   0.0102   0   Good 
01107042 ES110_r06c01_Dep22Ch04_F01/0/00/3    37.44     0.61    1575.00    61.99   0.0076   0   Good 
01107042 ES132_r07c01_Dep22Ch05_F22/0/00/1    50.98     0.58    1545.60    57.94   0.0051   0   Good 
01107042 ES154_r08c01_Dep22Ch06_F22/0/00/3    37.70     0.62    1369.80    53.03   0.0022   0   Good 
01107042 ES176_r09c01_Dep22Ch07_F05/0/00/1    55.18     0.63    1942.80    77.43   0.0141   0   Good 
01107042 ES198_r10c01_Dep22Ch08_F05/0/00/3    88.49     0.58    1624.80    54.45   0.0027   0   Good 
01107042 ES220_r11c01_Dep22Ch09_F06/0/00/1    67.17     0.62    1904.40    67.41   0.0091   0   Good 
01107042 ES242_r12c01_Dep22Ch10_F06/0/00/3    83.71     0.65    1569.60    56.43   0.0041   0   Good 
01107042 ES264_r13c01_Dep22Ch11_F07/0/00/1    27.41     0.64    1260.60    42.84  -0.0057   0   Good 
01107042 ES286_r14c01_Dep22Ch12_F07/0/00/3    61.84     0.64    1602.00    60.60   0.0066   0   Good 
01107042 ES308_r15c01_Dep22Ch13_F08/0/00/1   108.09     0.63    2014.20    66.41   0.0081   0   Good 
01107042 ES330_r16c01_Dep22Ch14_F08/0/00/3    42.33     0.66    1861.80    70.72   0.0111   0   Good 
01107042 ES352_r17c01_Dep22Ch15_F09/0/00/1    74.26     0.59    1689.60    59.53   0.0056   0   Good 
01107042 ES374_r18c01_Dep22Ch16_F09/0/00/3    92.68     0.61    1678.80    53.99   0.0024   0   Good 
01107042 ES396_r19c01_Dep22Ch17_F10/0/00/1    45.17     0.56    1086.60    46.39  -0.0033   0   Good 
01107042 ES418_r20c01_Dep22Ch18_F10/0/00/3    62.56     0.63    1019.40    54.00   0.0039   0   Good 
01107042 ES440_r21c01_Dep22Ch19_F11/0/00/1    38.85     0.63    1183.80    54.90   0.0041   0   Good 
01107042 ES462_r22c01_Dep22Ch20_F11/0/00/3    86.94     0.61    1154.40    45.39  -0.0040   0   Good 
01107042 ES484_r23c01_Dep22Ch21_F12/0/00/1    45.92     0.59    1915.80    63.64   0.0071   0   Good 
01107042 ES506_r24c01_Dep22Ch22_F12/0/00/3    71.18     0.60    2060.40    79.47   0.0143   0   Good 
01107042 ES528_r25c01_Dep22Ch23_F13/0/00/1    83.29     0.62    2075.40    74.50   0.0118   0   Good 
01107042 ES550_r26c01_Dep22Ch24_F13/0/00/3    73.69     0.59    1990.80    72.44   0.0113   0   Good 
01107042 ES572_r27c01_Dep22Ch25_F14/0/00/1    72.25     0.65    2211.60    75.19   0.0114   0   Good 
01107042 ES594_r28c01_Dep22Ch26_F14/0/00/3    83.21     0.59    2022.60    73.14   0.0114   0   Good 
01107042 ES616_r29c01_Dep22Ch27_F22/1/00/1    50.98     0.69    2288.40    89.20   0.0171   0   Good 
01107042 ES638_r30c01_Dep22Ch28_F22/1/00/3    63.71     0.62    2271.00    76.07   0.0115   0   Good 
01107042 ES660_r31c01_Dep22Ch29_F18/0/00/1    55.23     0.64    2742.00    86.12   0.0132   0   Good 
01107042 ES682_r32c01_Dep22Ch30_F18/0/00/3    49.57     0.65    3324.00    99.50   0.0149   0   Good 
01107042 ES704_r33c01_Dep22Ch31_F19/0/00/1    53.28     0.72    3357.00    82.87   0.0098   0   Good 
01107042 ES043_r02c22_Dep23Ch00_F20/0/10/2    68.11     0.72    2080.80    69.13   0.0092   0   Good 
01107042 ES065_r03c22_Dep23Ch01_F00/0/10/0    39.74     0.70    1992.60    62.52   0.0063   0   Good 
01107042 ES087_r04c22_Dep23Ch02_F00/0/10/2    77.49     0.69    1950.00    69.97   0.0102   0   Good 
01107042 ES109_r05c22_Dep23Ch03_F01/0/10/0    58.77     0.67    1969.20    72.93   0.0116   0   Good 
01107042 ES131_r06c22_Dep23Ch04_F01/0/10/2    48.06     0.67    1635.60    63.00   0.0079   0   Good 
01107042 ES153_r07c22_Dep23Ch05_F22/0/10/0    60.14     0.69    1835.40    68.98   0.0103   0   Good 
01107042 ES175_r08c22_Dep23Ch06_F22/0/10/2    43.77     0.65    1783.20    64.94   0.0084   0   Good 
01107042 ES197_r09c22_Dep23Ch07_F05/0/10/0    55.08     0.68    1648.80    66.80   0.0102   0   Good 
01107042 ES219_r10c22_Dep23Ch08_F05/0/10/2   101.29     0.69    1837.20    71.64   0.0118   0   Good 
01107042 ES241_r11c22_Dep23Ch09_F06/0/10/0    68.31     0.62    2031.60    74.23   0.0119   0   Good 
01107042 ES263_r12c22_Dep23Ch10_F06/0/10/2    82.62     0.67    1860.60    71.24   0.0114   0   Good 
01107042 ES285_r13c22_Dep23Ch11_F07/0/10/0    51.84     0.67    1062.60    46.70  -0.0031   0   Good 
01107042 ES307_r14c22_Dep23Ch12_F07/0/10/2    34.82     0.69    1583.40    59.33   0.0059   0   Good 
01107042 ES329_r15c22_Dep23Ch13_F08/0/10/0    33.03     0.68    1738.80    59.69   0.0056   0   Good 
01107042 ES351_r16c22_Dep23Ch14_F08/0/10/2    52.48     0.69    1740.60    62.64   0.0073   0   Good 
01107042 ES373_r17c22_Dep23Ch15_F09/0/10/0    72.82     0.66    2189.40    75.18   0.0115   0   Good 
01107042 ES395_r18c22_Dep23Ch16_F09/0/10/2    68.17     0.69    2148.00    74.70   0.0115   0   Good 
01107042 ES417_r19c22_Dep23Ch17_F10/0/10/0    36.70     0.66    2179.80    70.51   0.0094   0   Good 
01107042 ES439_r20c22_Dep23Ch18_F10/0/10/2    49.92     0.64    2110.20    69.48   0.0092   0   Good 
01107042 ES461_r21c22_Dep23Ch19_F11/0/10/0    38.02     0.70    2038.80    73.72   0.0116   0   Good 
01107042 ES483_r22c22_Dep23Ch20_F11/0/10/2    40.58     0.66    2071.80    74.68   0.0119   0   Good 
01107042 ES505_r23c22_Dep23Ch21_F12/0/10/0    59.77     0.69    2556.00    87.16   0.0145   0   Good 
01107042 ES527_r24c22_Dep23Ch22_F12/0/10/2    48.92     0.67    2679.60    86.00   0.0134   0   Good 
01107042 ES549_r25c22_Dep23Ch23_F13/0/10/0    41.20     0.67    2024.40    66.88   0.0083   0   Good 
01107042 ES571_r26c22_Dep23Ch24_F13/0/10/2    64.18     0.67    2128.20    68.12   0.0085   0   Good 
01107042 ES593_r27c22_Dep23Ch25_F14/0/10/0    26.63     0.66    2487.00    82.87   0.0132   0   Good 
01107042 ES615_r28c22_Dep23Ch26_F14/0/10/2    54.03     0.71    2293.80    77.70   0.0121   0   Good 
01107042 ES637_r29c22_Dep23Ch27_F22/1/10/0    62.31     0.79    2181.00    77.01   0.0124   0   Good 
01107042 ES659_r30c22_Dep23Ch28_F22/1/10/2    43.17     0.66    2271.00    77.48   0.0121   0   Good 
01107042 ES681_r31c22_Dep23Ch29_F18/0/10/0    37.11     0.65    3455.40    96.04   0.0133   0   Good 
01107042 ES703_r32c22_Dep23Ch30_F18/0/10/2    58.69     0.65    3105.00    92.71   0.0138   0   Good 
01107042 ES725_r33c22_Dep23Ch31_F19/0/10/0    38.60     0.74    3222.60   104.03   0.0168   0   Good 
01107042 HN026_r03c01_Dep00Ch00_F00/0/00/0    72.17     0.65    1686.60    56.85   0.0041   0   Good 
01107042 HN027_r03c02_Dep00Ch01_F00/0/01/0    91.76     0.64    7574.40   175.88   0.0166   0   Good 
01107042 HN028_r03c03_Dep00Ch02_F00/0/02/0    54.33     0.65    6061.20   146.84   0.0160   0   Good 
01107042 HN029_r03c04_Dep00Ch03_F00/0/03/0    52.89     0.63    3424.20    92.27   0.0123   0   Good 
01107042 HN039_r04c01_Dep00Ch04_F00/0/00/1    61.25     0.65     787.20    41.38  -0.0110   0   Good 
01107042 HN040_r04c02_Dep00Ch05_F00/0/01/1    63.29     0.62    1810.20    61.81   0.0065   0   Good 
01107042 HN041_r04c03_Dep00Ch06_F00/0/02/1    79.65     0.65    1521.60    48.01  -0.0013   0   Good 
01107042 HN042_r04c04_Dep00Ch07_F00/0/03/1    95.68     0.65     799.80    39.85  -0.0127   0   Good 
01107042 HN052_r05c01_Dep00Ch08_F02/0/00/0    51.31     0.62     581.40    31.40  -0.0320   0   Good 
01107042 HN053_r05c02_Dep00Ch09_F02/0/01/0    90.57     0.64     550.80    32.73  -0.0314   0   Good 
01107042 HN054_r05c03_Dep00Ch10_F02/0/02/0    48.09     0.63     892.80    42.24  -0.0087   0   Good 
01107042 HN055_r05c04_Dep00Ch11_F02/0/03/0    75.60     0.66     502.80    28.50  -0.0428   0   Good 
01107042 HN065_r06c01_Dep00Ch12_F02/0/00/1    62.31     0.65     687.00    37.35  -0.0184   0   Good 
01107042 HN066_r06c02_Dep00Ch13_F02/0/01/1    56.40     0.65     652.80    33.71  -0.0250   0   Good 
01107042 HN067_r06c03_Dep00Ch14_F02/0/02/1    66.49     0.67     731.40    39.52  -0.0143   0   Good 
01107042 HN068_r06c04_Dep00Ch15_F02/0/03/1    78.67     0.57     703.20    32.40  -0.0250   0   Good 
01107042 HN078_r07c01_Dep00Ch16_F01/1/00/0    84.31     0.65     503.40    26.69  -0.0463   0   Good 
01107042 HN079_r07c02_Dep00Ch17_F01/1/01/0    39.50     0.71    4419.00   112.05   0.0140   0   Good 
01107042 HN080_r07c03_Dep00Ch18_F01/1/02/0    49.04     0.64    2345.40    65.78   0.0067   0   Good 
01107042 HN081_r07c04_Dep00Ch19_F01/1/03/0    28.61     0.67    1199.40    50.55   0.0005   0   Good 
01107042 HN091_r08c01_Dep00Ch20_F01/1/00/1    55.37     0.65    4300.80   114.59   0.0150   0   Good 
01107042 HN092_r08c02_Dep00Ch21_F01/1/01/1    62.17     0.66   12030.00     0.00  -0.0042   0   Good 
01107042 HN093_r08c03_Dep00Ch22_F01/1/02/1    73.66     0.71   11398.20   256.45   0.0181   0   Good 
01107042 HN094_r08c04_Dep00Ch23_F01/1/03/1    73.84     0.65    6338.40   126.72   0.0121   0   Good 
01107042 HN104_r09c01_Dep00Ch24_F08/0/00/0    66.63     0.64    2361.00    63.71   0.0058   0   Good 
01107042 HN105_r09c02_Dep00Ch25_F08/0/01/0    44.05     0.68   11854.80   248.21   0.0167   0   Good 
01107042 HN106_r09c03_Dep00Ch26_F08/0/02/0    54.43     0.65    5338.80   125.71   0.0142   0   Good 
01107042 HN107_r09c04_Dep00Ch27_F08/0/03/0    74.88     0.67    3305.40    73.04   0.0070   0   Good 
01107042 HN117_r10c01_Dep00Ch28_F08/0/00/1    17.36     0.70    1027.80    49.23  -0.0008   0   Good 
01107042 HN118_r10c02_Dep00Ch29_F08/0/01/1    20.22     0.76    2022.60    66.43   0.0081   0   Good 
01107042 HN119_r10c03_Dep00Ch30_F08/0/02/1     8.25     0.66    2250.00    68.41   0.0082   0   Good 
01107042 HN120_r10c04_Dep00Ch31_F08/0/03/1    52.27     0.71    1609.20    49.39  -0.0004   0   Good 
01107042 HN030_r03c05_Dep01Ch00_F00/0/04/0    51.96     0.65    6347.40   151.62   0.0160   0   Good 
