run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107038 ES458_r21c19_Dep14Ch13_F11/0/09/1    67.03     0.62     870.60    40.24  -0.0112   0   Good 
01107038 ES459_r21c20_Dep14Ch14_F11/0/09/0    59.67     0.67     892.80    34.76  -0.0171   0   Good 
01107038 ES460_r21c21_Dep14Ch15_F11/0/10/1    41.19     0.64     687.00    32.17  -0.0260   0   Good 
01107038 ES479_r22c18_Dep14Ch16_F11/0/08/2    99.11     0.63     711.00    33.27  -0.0235   0   Good 
01107038 ES480_r22c19_Dep14Ch17_F11/0/09/3    34.37     0.64     964.20    43.48  -0.0068   0   Good 
01107038 ES481_r22c20_Dep14Ch18_F11/0/09/2    49.25     0.60     753.60    27.91  -0.0293   0   Good 
01107038 ES482_r22c21_Dep14Ch19_F11/0/10/3    49.49     0.65     732.00    36.50  -0.0184   0   Good 
01107038 ES501_r23c18_Dep14Ch20_F12/0/08/0    81.75     0.62    1002.60    40.95  -0.0090   0   Good 
01107038 ES502_r23c19_Dep14Ch21_F12/0/09/1    74.45     0.64    1099.80    39.85  -0.0092   0   Good 
01107038 ES503_r23c20_Dep14Ch22_F12/0/09/0   110.76     0.64    1074.60    48.07  -0.0018   0   Good 
01107038 ES504_r23c21_Dep14Ch23_F12/0/10/1   253.50     0.07     754.80   108.56   0.0776  11   Ped Prms Lrat 
01107038 ES523_r24c18_Dep14Ch24_F12/0/08/2    67.73     0.57     783.00    40.14  -0.0126   0   Good 
01107038 ES524_r24c19_Dep14Ch25_F12/0/09/3    46.57     0.65     885.00    36.37  -0.0154   0   Good 
01107038 ES525_r24c20_Dep14Ch26_F12/0/09/2    78.46     0.63    1021.20    42.83  -0.0070   0   Good 
01107038 ES526_r24c21_Dep14Ch27_F12/0/10/3    41.95     0.64    1116.60    44.82  -0.0046   0   Good 
01107038 ES545_r25c18_Dep14Ch28_F13/0/08/0    50.86     0.63    1414.80    49.97  -0.0000   0   Good 
01107038 ES546_r25c19_Dep14Ch29_F13/0/09/1    51.03     0.69    1047.00    41.89  -0.0077   0   Good 
01107038 ES547_r25c20_Dep14Ch30_F13/0/09/0    71.90     0.66    1050.00    40.69  -0.0089   0   Good 
01107038 ES548_r25c21_Dep14Ch31_F13/0/10/1    67.72     0.68     850.80    40.59  -0.0111   0   Good 
01107038 ES551_r26c02_Dep15Ch00_F13/0/00/2    65.01     0.63     750.60    31.17  -0.0251   0   Good 
01107038 ES552_r26c03_Dep15Ch01_F13/0/01/3    66.60     0.59     668.40    31.20  -0.0281   0   Good 
01107038 ES553_r26c04_Dep15Ch02_F13/0/01/2    33.30     0.65     853.80    35.85  -0.0166   0   Good 
01107038 ES554_r26c05_Dep15Ch03_F13/0/02/3    40.15     0.61     795.00    36.37  -0.0171   0   Good 
01107038 ES573_r27c02_Dep15Ch04_F14/0/00/0    51.41     0.60     718.20    37.43  -0.0175   0   Good 
01107038 ES574_r27c03_Dep15Ch05_F14/0/01/1    69.53     0.61     856.80    32.40  -0.0205   0   Good 
01107038 ES575_r27c04_Dep15Ch06_F14/0/01/0    58.20     0.64     928.20    38.38  -0.0125   0   Good 
01107038 ES576_r27c05_Dep15Ch07_F14/0/02/1    68.04     0.64     741.00    35.37  -0.0197   0   Good 
01107038 ES595_r28c02_Dep15Ch08_F14/0/00/2    74.15     0.62     726.60    34.88  -0.0208   0   Good 
01107038 ES596_r28c03_Dep15Ch09_F14/0/01/3    46.68     0.61     916.20    38.75  -0.0123   0   Good 
01107038 ES597_r28c04_Dep15Ch10_F14/0/01/2    52.49     0.57     867.00    36.37  -0.0157   0   Good 
01107038 ES598_r28c05_Dep15Ch11_F14/0/02/3    53.71     0.63     909.00    39.23  -0.0118   0   Good 
01107038 ES617_r29c02_Dep15Ch12_F22/1/00/0    86.04     0.62     961.20    41.12  -0.0092   0   Good 
01107038 ES618_r29c03_Dep15Ch13_F22/1/01/1    59.70     0.63     680.40    35.72  -0.0210   0   Good 
01107038 ES619_r29c04_Dep15Ch14_F22/1/01/0    78.39     0.65     706.80    31.84  -0.0257   0   Good 
01107038 ES620_r29c05_Dep15Ch15_F22/1/02/1    62.77     0.63     969.00    43.58  -0.0066   0   Good 
01107038 ES639_r30c02_Dep15Ch16_F22/1/00/2    69.70     0.62     764.40    37.10  -0.0169   0   Good 
01107038 ES640_r30c03_Dep15Ch17_F22/1/01/3    49.33     0.62     802.20    36.65  -0.0166   0   Good 
01107038 ES641_r30c04_Dep15Ch18_F22/1/01/2    84.11     0.64     741.00    39.23  -0.0145   0   Good 
01107038 ES642_r30c05_Dep15Ch19_F22/1/02/3    35.76     0.66     819.00    40.14  -0.0120   0   Good 
01107038 ES661_r31c02_Dep15Ch20_F18/0/00/0    46.59     0.64    1218.60    43.01  -0.0057   0   Good 
01107038 ES662_r31c03_Dep15Ch21_F18/0/01/1    63.67     0.56    1133.40    44.82  -0.0046   0   Good 
01107038 ES663_r31c04_Dep15Ch22_F18/0/01/0    44.79     0.60    1083.60    41.85  -0.0075   0   Good 
01107038 ES664_r31c05_Dep15Ch23_F18/0/02/1    42.83     0.63    1071.00    41.02  -0.0084   0   Good 
01107038 ES683_r32c02_Dep15Ch24_F18/0/00/2    82.07     0.63     839.40    32.31  -0.0211   0   Good 
01107038 ES684_r32c03_Dep15Ch25_F18/0/01/3    71.47     0.61     963.00    40.14  -0.0102   0   Good 
01107038 ES685_r32c04_Dep15Ch26_F18/0/01/2    56.27     0.62    1096.80    36.58  -0.0122   0   Good 
01107038 ES686_r32c05_Dep15Ch27_F18/0/02/3    45.58     0.63    1060.20    42.47  -0.0071   0   Good 
01107038 ES705_r33c02_Dep15Ch28_F19/0/00/0    45.91     0.62     850.20    36.05  -0.0164   0   Good 
01107038 ES706_r33c03_Dep15Ch29_F19/0/01/1    65.47     0.70    1014.00    43.27  -0.0066   0   Good 
01107038 ES707_r33c04_Dep15Ch30_F19/0/01/0    21.84     0.59    1329.00    46.77  -0.0024   0   Good 
01107038 ES708_r33c05_Dep15Ch31_F19/0/02/1    86.49     0.62     944.40    40.80  -0.0097   0   Good 
01107038 ES555_r26c06_Dep16Ch00_F13/0/02/2    65.22     0.64     766.80    36.08  -0.0182   0   Good 
01107038 ES556_r26c07_Dep16Ch01_F13/0/03/3    29.34     0.55     597.60    29.90  -0.0336   0   Good 
01107038 ES557_r26c08_Dep16Ch02_F13/0/03/2    51.25     0.63     724.20    34.21  -0.0218   0   Good 
01107038 ES558_r26c09_Dep16Ch03_F13/0/04/3    33.55     0.61     689.40    34.46  -0.0225   0   Good 
01107038 ES577_r27c06_Dep16Ch04_F14/0/02/0    39.76     0.66     619.80    29.46  -0.0331   0   Good 
01107038 ES578_r27c07_Dep16Ch05_F14/0/03/1    61.97     0.58     471.00    29.85  -0.0428   0   Good 
01107038 ES579_r27c08_Dep16Ch06_F14/0/03/0    61.95     0.60     449.40    15.86  -0.0760   0   Good 
01107038 ES580_r27c09_Dep16Ch07_F14/0/04/1    55.59     0.64     456.60    26.69  -0.0510   0   Good 
01107038 ES599_r28c06_Dep16Ch08_F14/0/02/2    94.75     0.64     757.20    35.27  -0.0194   0   Good 
01107038 ES600_r28c07_Dep16Ch09_F14/0/03/3    59.49     0.60     477.60    33.32  -0.0349   0   Good 
01107038 ES601_r28c08_Dep16Ch10_F14/0/03/2    49.70     0.61     517.80    28.97  -0.0406   0   Good 
01107038 ES602_r28c09_Dep16Ch11_F14/0/04/3    38.12     0.63     561.00    28.62  -0.0381   0   Good 
01107038 ES621_r29c06_Dep16Ch12_F22/1/02/0    58.51     0.63     966.00    42.43  -0.0078   0   Good 
01107038 ES622_r29c07_Dep16Ch13_F22/1/03/1    47.10     0.65     990.60    41.13  -0.0090   0   Good 
01107038 ES623_r29c08_Dep16Ch14_F22/1/03/0    44.88     0.66     725.40    37.08  -0.0178   0   Good 
01107038 ES624_r29c09_Dep16Ch15_F22/1/04/1    89.88     0.64     769.20    37.83  -0.0158   0   Good 
01107038 ES643_r30c06_Dep16Ch16_F22/1/02/2    77.01     0.62     818.40    33.96  -0.0196   0   Good 
01107038 ES644_r30c07_Dep16Ch17_F22/1/03/3    47.19     0.62     684.60    29.51  -0.0299   0   Good 
01107038 ES645_r30c08_Dep16Ch18_F22/1/03/2    57.11     0.64     653.40    35.89  -0.0216   0   Good 
01107038 ES646_r30c09_Dep16Ch19_F22/1/04/3    48.60     0.65     688.20    34.42  -0.0226   0   Good 
01107038 ES665_r31c06_Dep16Ch20_F18/0/02/0    54.83     0.62     996.00    36.50  -0.0136   0   Good 
01107038 ES666_r31c07_Dep16Ch21_F18/0/03/1    71.96     0.61    1096.80    46.92  -0.0028   0   Good 
01107038 ES667_r31c08_Dep16Ch22_F18/0/03/0    78.15     0.68    1058.40    36.02  -0.0132   0   Good 
01107038 ES668_r31c09_Dep16Ch23_F18/0/04/1    56.98     0.65    1033.20    43.33  -0.0065   0   Good 
01107038 ES687_r32c06_Dep16Ch24_F18/0/02/2    75.43     0.64    1081.20    41.12  -0.0082   0   Good 
01107038 ES688_r32c07_Dep16Ch25_F18/0/03/3    45.14     0.62    1341.60    45.71  -0.0032   0   Good 
01107038 ES689_r32c08_Dep16Ch26_F18/0/03/2    50.00     0.63    1104.60    38.04  -0.0108   0   Good 
01107038 ES690_r32c09_Dep16Ch27_F18/0/04/3    76.43     0.63    1174.20    45.90  -0.0035   0   Good 
01107038 ES709_r33c06_Dep16Ch28_F19/0/02/0    28.90     0.66     918.60    36.69  -0.0145   0   Good 
01107038 ES710_r33c07_Dep16Ch29_F19/0/03/1    46.44     0.68     975.00    40.14  -0.0101   0   Good 
01107038 ES711_r33c08_Dep16Ch30_F19/0/03/0    16.50     0.63     915.00    37.35  -0.0138   0   Good 
01107038 ES712_r33c09_Dep16Ch31_F19/0/04/1    46.19     0.67     874.20    29.70  -0.0232   0   Good 
01107038 ES559_r26c10_Dep17Ch00_F13/0/04/2    87.09     0.64     721.80    36.45  -0.0188   0   Good 
01107038 ES560_r26c11_Dep17Ch01_F13/0/05/3    54.43     0.63     653.40    35.89  -0.0216   0   Good 
01107038 ES561_r26c12_Dep17Ch02_F13/0/05/2    63.18     0.62     696.60    31.63  -0.0264   0   Good 
01107038 ES562_r26c13_Dep17Ch03_F13/0/06/3    38.38     0.64     926.40    36.81  -0.0142   0   Good 
01107038 ES581_r27c10_Dep17Ch04_F14/0/04/0    61.81     0.63     601.20    31.15  -0.0313   0   Good 
01107038 ES582_r27c11_Dep17Ch05_F14/0/05/1    73.39     0.61     605.40    32.97  -0.0281   0   Good 
01107038 ES583_r27c12_Dep17Ch06_F14/0/05/0    59.54     0.61     744.60    32.97  -0.0229   0   Good 
01107038 ES584_r27c13_Dep17Ch07_F14/0/06/1    52.50     0.60     604.20    33.14  -0.0279   0   Good 
01107038 ES603_r28c10_Dep17Ch08_F14/0/04/2    50.46     0.62     568.20    28.72  -0.0375   0   Good 
01107038 ES604_r28c11_Dep17Ch09_F14/0/05/3    14.31     0.60     791.40    34.67  -0.0194   0   Good 
01107038 ES605_r28c12_Dep17Ch10_F14/0/05/2    49.29     0.60     739.20    29.86  -0.0273   0   Good 
01107038 ES606_r28c13_Dep17Ch11_F14/0/06/3    54.17     0.60     669.00    32.17  -0.0266   0   Good 
01107038 ES625_r29c10_Dep17Ch12_F22/1/04/0    45.27     0.59     612.60    32.08  -0.0292   0   Good 
01107038 ES626_r29c11_Dep17Ch13_F22/1/05/1    44.62     0.61     685.20    32.51  -0.0255   0   Good 
01107038 ES627_r29c12_Dep17Ch14_F22/1/05/0    23.28     0.62     813.60    34.80  -0.0187   0   Good 
01107038 ES628_r29c13_Dep17Ch15_F22/1/06/1    44.91     0.62     972.00    38.42  -0.0119   0   Good 
01107038 ES647_r30c10_Dep17Ch16_F22/1/04/2    59.43     0.60     645.60    35.62  -0.0223   0   Good 
01107038 ES648_r30c11_Dep17Ch17_F22/1/05/3    52.35     0.60     745.20    33.60  -0.0220   0   Good 
01107038 ES649_r30c12_Dep17Ch18_F22/1/05/2    56.87     0.64     642.60    33.18  -0.0262   0   Good 
01107038 ES650_r30c13_Dep17Ch19_F22/1/06/3    19.97     0.62     950.40    45.08  -0.0052   0   Good 
01107038 ES669_r31c10_Dep17Ch20_F18/0/04/0    89.40     0.62    1010.40    37.20  -0.0127   0   Good 
01107038 ES670_r31c11_Dep17Ch21_F18/0/05/1    47.60     0.62     715.80    34.21  -0.0221   0   Good 
01107038 ES671_r31c12_Dep17Ch22_F18/0/05/0    51.82     0.64     733.20    34.03  -0.0218   0   Good 
01107038 ES672_r31c13_Dep17Ch23_F18/0/06/1    59.83     0.61     677.40    28.52  -0.0317   0   Good 
01107038 ES691_r32c10_Dep17Ch24_F18/0/04/2    54.06     0.62    1093.20    42.49  -0.0069   0   Good 
01107038 ES692_r32c11_Dep17Ch25_F18/0/05/3    47.45     0.63     633.00    27.33  -0.0358   0   Good 
01107038 ES693_r32c12_Dep17Ch26_F18/0/05/2    47.03     0.61     597.60    33.32  -0.0279   0   Good 
01107038 ES694_r32c13_Dep17Ch27_F18/0/06/3    55.96     0.65     661.20    33.39  -0.0251   0   Good 
01107038 ES713_r33c10_Dep17Ch28_F19/0/04/0    36.98     0.62     753.60    36.81  -0.0175   0   Good 
01107038 ES714_r33c11_Dep17Ch29_F19/0/05/1    60.15     0.67     642.60    35.29  -0.0229   0   Good 
01107038 ES715_r33c12_Dep17Ch30_F19/0/05/0    39.39     0.63     838.80    39.33  -0.0127   0   Good 
01107038 ES716_r33c13_Dep17Ch31_F19/0/06/1    62.74     0.63     811.80    28.72  -0.0262   0   Good 
01107038 ES563_r26c14_Dep18Ch00_F13/0/06/2    72.97     0.66    1083.60    39.18  -0.0100   0   Good 
01107038 ES564_r26c15_Dep18Ch01_F13/0/07/3    75.45     0.70    1112.40    43.20  -0.0061   0   Good 
01107038 ES565_r26c16_Dep18Ch02_F13/0/07/2    91.82     0.75    1125.00    42.74  -0.0065   0   Good 
01107038 ES566_r26c17_Dep18Ch03_F13/0/08/3    52.55     0.73    1113.60    39.64  -0.0093   0   Good 
01107038 ES585_r27c14_Dep18Ch04_F14/0/06/0   116.93     0.69     697.80    36.65  -0.0191   0   Good 
01107038 ES586_r27c15_Dep18Ch05_F14/0/07/1    77.43     0.68     849.00    35.37  -0.0172   0   Good 
01107038 ES587_r27c16_Dep18Ch06_F14/0/07/0    72.30     0.69    1036.80    43.75  -0.0060   0   Good 
01107038 ES588_r27c17_Dep18Ch07_F14/0/08/1    85.49     0.71    1097.40    44.33  -0.0052   0   Good 
01107038 ES607_r28c14_Dep18Ch08_F14/0/06/2    68.71     0.69     723.00    36.37  -0.0188   0   Good 
01107038 ES608_r28c15_Dep18Ch09_F14/0/07/3    66.73     0.69     900.60    42.00  -0.0089   0   Good 
01107038 ES609_r28c16_Dep18Ch10_F14/0/07/2    70.51     0.72     821.40    34.67  -0.0187   0   Good 
01107038 ES610_r28c17_Dep18Ch11_F14/0/08/3    64.59     0.74    1107.60    42.36  -0.0069   0   Good 
01107038 ES629_r29c14_Dep18Ch12_F22/1/06/0    58.80     0.70    1012.80    42.24  -0.0077   0   Good 
01107038 ES630_r29c15_Dep18Ch13_F22/1/07/1    64.20     0.66    1148.40    47.64  -0.0021   0   Good 
01107038 ES631_r29c16_Dep18Ch14_F22/1/07/0    83.77     0.72    1258.80    46.07  -0.0031   0   Good 
01107038 ES632_r29c17_Dep18Ch15_F22/1/08/1    83.26     0.68     682.80    32.06  -0.0263   0   Good 
01107038 ES651_r30c14_Dep18Ch16_F22/1/06/2    70.00     0.68     888.60    40.42  -0.0108   0   Good 
01107038 ES652_r30c15_Dep18Ch17_F22/1/07/3    46.97     0.71     895.80    40.03  -0.0111   0   Good 
01107038 ES653_r30c16_Dep18Ch18_F22/1/07/2    66.37     0.70     780.60    36.49  -0.0173   0   Good 
01107038 ES654_r30c17_Dep18Ch19_F22/1/08/3    51.22     0.71     639.60    31.43  -0.0290   0   Good 
01107038 ES673_r31c14_Dep18Ch20_F18/0/06/0    72.02     0.73     726.00    36.00  -0.0193   0   Good 
01107038 ES674_r31c15_Dep18Ch21_F18/0/07/1    68.22     0.69     747.00    31.03  -0.0254   0   Good 
01107038 ES675_r31c16_Dep18Ch22_F18/0/07/0    61.57     0.75     616.20    29.22  -0.0337   0   Good 
01107038 ES676_r31c17_Dep18Ch23_F18/0/08/1    60.35     0.73    1031.40    38.60  -0.0111   0   Good 
01107038 ES695_r32c14_Dep18Ch24_F18/0/06/2    77.15     0.68     694.80    31.38  -0.0268   0   Good 
01107038 ES696_r32c15_Dep18Ch25_F18/0/07/3    39.37     0.70     646.80    29.49  -0.0317   0   Good 
01107038 ES697_r32c16_Dep18Ch26_F18/0/07/2   107.23     0.69     787.80    34.63  -0.0195   0   Good 
01107038 ES698_r32c17_Dep18Ch27_F18/0/08/3    53.39     0.72    1072.20    42.13  -0.0073   0   Good 
01107038 ES717_r33c14_Dep18Ch28_F19/0/06/0    79.37     0.74     690.60    31.17  -0.0273   0   Good 
01107038 ES718_r33c15_Dep18Ch29_F19/0/07/1    74.35     0.71     715.20    34.13  -0.0222   0   Good 
01107038 ES719_r33c16_Dep18Ch30_F19/0/07/0    92.09     0.72     762.00    32.86  -0.0225   0   Good 
01107038 ES720_r33c17_Dep18Ch31_F19/0/08/1    59.74     0.72     829.20    35.88  -0.0170   0   Good 
01107038 ES567_r26c18_Dep19Ch00_F13/0/08/2  2465.82     0.52     355.80    30.89  -0.0537   1   Ped 
01107038 ES568_r26c19_Dep19Ch01_F13/0/09/3    59.71     0.67    1127.40    44.33  -0.0050   0   Good 
01107038 ES569_r26c20_Dep19Ch02_F13/0/09/2   110.50     0.66     852.60    32.08  -0.0210   0   Good 
01107038 ES570_r26c21_Dep19Ch03_F13/0/10/3    59.82     0.66     775.20    39.05  -0.0141   0   Good 
01107038 ES589_r27c18_Dep19Ch04_F14/0/08/0    62.30     0.64     867.00    35.37  -0.0169   0   Good 
01107038 ES590_r27c19_Dep19Ch05_F14/0/09/1    75.87     0.67     835.20    35.17  -0.0178   0   Good 
01107038 ES591_r27c20_Dep19Ch06_F14/0/09/0    66.08     0.63     749.40    32.31  -0.0236   0   Good 
01107038 ES592_r27c21_Dep19Ch07_F14/0/10/1    82.17     0.59     797.40    35.29  -0.0185   0   Good 
01107038 ES611_r28c18_Dep19Ch08_F14/0/08/2    91.41     0.61    1098.00    42.43  -0.0069   0   Good 
01107038 ES612_r28c19_Dep19Ch09_F14/0/09/3    78.81     0.63     850.80    35.88  -0.0166   0   Good 
01107038 ES613_r28c20_Dep19Ch10_F14/0/09/2    94.30     0.65     866.40    34.80  -0.0175   0   Good 
01107038 ES614_r28c21_Dep19Ch11_F14/0/10/3    37.45     0.64     849.00    36.37  -0.0161   0   Good 
01107038 ES633_r29c18_Dep19Ch12_F22/1/08/0    57.14     0.63     635.40    28.26  -0.0342   0   Good 
01107038 ES634_r29c19_Dep19Ch13_F22/1/09/1    75.67     0.68     802.80    37.26  -0.0159   0   Good 
01107038 ES635_r29c20_Dep19Ch14_F22/1/09/0    87.64     0.66     895.20    39.96  -0.0112   0   Good 
01107038 ES636_r29c21_Dep19Ch15_F22/1/10/1   110.76     0.62     607.20    31.50  -0.0305   0   Good 
01107038 ES655_r30c18_Dep19Ch16_F22/1/08/2    54.71     0.65     649.20    32.73  -0.0266   0   Good 
01107038 ES656_r30c19_Dep19Ch17_F22/1/09/3    46.37     0.67     931.80    41.09  -0.0096   0   Good 
01107038 ES657_r30c20_Dep19Ch18_F22/1/09/2    80.83     0.66     772.20    35.65  -0.0186   0   Good 
01107038 ES658_r30c21_Dep19Ch19_F22/1/10/3    81.26     0.64     789.60    35.21  -0.0187   0   Good 
01107038 ES677_r31c18_Dep19Ch20_F18/0/08/0    88.20     0.67    1134.00    42.43  -0.0067   0   Good 
01107038 ES678_r31c19_Dep19Ch21_F18/0/09/1    61.03     0.66    1513.80    52.21   0.0015   0   Good 
01107038 ES679_r31c20_Dep19Ch22_F18/0/09/0    72.51     0.66    1078.80    43.66  -0.0059   0   Good 
01107038 ES680_r31c21_Dep19Ch23_F18/0/10/1    53.98     0.62     900.60    38.41  -0.0129   0   Good 
01107038 ES699_r32c18_Dep19Ch24_F18/0/08/2    76.08     0.63    1195.80    44.30  -0.0048   0   Good 
01107038 ES700_r32c19_Dep19Ch25_F18/0/09/3    67.71     0.66    1284.00    44.50  -0.0043   0   Good 
01107038 ES701_r32c20_Dep19Ch26_F18/0/09/2    81.21     0.65    1071.00    38.30  -0.0109   0   Good 
01107038 ES702_r32c21_Dep19Ch27_F18/0/10/3    64.47     0.68     698.40    31.77  -0.0261   0   Good 
01107038 ES721_r33c18_Dep19Ch28_F19/0/08/0    73.96     0.68     804.60    30.71  -0.0240   0   Good 
01107038 ES722_r33c19_Dep19Ch29_F19/0/09/1    71.87     0.75     729.60    30.85  -0.0262   0   Good 
01107038 ES723_r33c20_Dep19Ch30_F19/0/09/0    83.66     0.63     868.80    32.84  -0.0197   0   Good 
01107038 ES724_r33c21_Dep19Ch31_F19/0/10/1    93.70     0.72    1103.40    42.34  -0.0069   0   Good 
01107038 ES000_r01c01_Dep20Ch00_F20/0/00/1    61.83     0.59     546.60    30.47  -0.0357   0   Good 
01107038 ES001_r01c02_Dep20Ch01_F20/0/00/0    34.27     0.65     694.80    31.38  -0.0268   0   Good 
01107038 ES002_r01c03_Dep20Ch02_F20/0/01/1    65.70     0.62     806.40    36.81  -0.0164   0   Good 
01107038 ES003_r01c04_Dep20Ch03_F20/0/01/0    37.80     0.66     775.80    38.19  -0.0152   0   Good 
01107038 ES004_r01c05_Dep20Ch04_F20/0/02/1    46.11     0.66     641.40    31.40  -0.0290   0   Good 
01107038 ES005_r01c06_Dep20Ch05_F20/0/02/0    56.90     0.63     582.60    30.94  -0.0327   0   Good 
01107038 ES006_r01c07_Dep20Ch06_F20/0/03/1    42.84     0.61     549.00    31.03  -0.0345   0   Good 
01107038 ES007_r01c08_Dep20Ch07_F20/0/03/0    70.69     0.60     593.40    33.83  -0.0273   0   Good 
01107038 ES008_r01c09_Dep20Ch08_F20/0/04/1    65.24     0.63     681.60    30.62  -0.0284   0   Good 
01107038 ES009_r01c10_Dep20Ch09_F20/0/04/0    75.70     0.61     675.60    31.88  -0.0268   0   Good 
01107038 ES010_r01c11_Dep20Ch10_F20/0/05/1    85.14     0.65     390.60    15.86  -0.0874   0   Good 
01107038 ES011_r01c12_Dep20Ch11_F20/0/05/0    60.93     0.64     272.40    16.80  -0.1219   0   Good 
01107038 ES012_r01c13_Dep20Ch12_F20/0/06/1    72.81     0.64     439.20    27.34  -0.0516   0   Good 
01107038 ES013_r01c14_Dep20Ch13_F20/0/06/0    59.09     0.64     481.80    31.12  -0.0392   0   Good 
01107038 ES014_r01c15_Dep20Ch14_F20/0/07/1    41.31     0.66     504.60    30.71  -0.0382   0   Good 
01107038 ES015_r01c16_Dep20Ch15_F20/0/07/0    56.90     0.67     553.80    30.42  -0.0354   0   Good 
01107038 ES016_r01c17_Dep20Ch16_F20/0/08/1    69.36     0.64     443.40    26.69  -0.0526   0   Good 
01107038 ES017_r01c18_Dep20Ch17_F20/0/08/0    42.47     0.64     526.80    31.84  -0.0345   0   Good 
01107038 ES018_r01c19_Dep20Ch18_F20/0/09/1    59.97     0.65     599.40    32.31  -0.0295   0   Good 
01107038 ES019_r01c20_Dep20Ch19_F20/0/09/0    72.03     0.65     708.00    32.31  -0.0250   0   Good 
01107038 ES020_r01c21_Dep20Ch20_F20/0/10/1    51.32     0.66     637.20    29.73  -0.0318   0   Good 
01107038 ES021_r01c22_Dep20Ch21_F20/0/10/0    70.69     0.63     710.40    37.20  -0.0180   0   Good 
01107038 ES726_r34c01_Dep21Ch00_F19/0/00/3    62.17     0.63     991.20    37.93  -0.0122   0   Good 
01107038 ES727_r34c02_Dep21Ch01_F19/0/00/2    52.49     0.67    1114.80    43.83  -0.0055   0   Good 
01107038 ES728_r34c03_Dep21Ch02_F19/0/01/3    60.03     0.63     932.40    34.90  -0.0162   0   Good 
01107038 ES729_r34c04_Dep21Ch03_F19/0/01/2    50.70     0.68    1113.00    41.89  -0.0073   0   Good 
01107038 ES730_r34c05_Dep21Ch04_F19/0/02/3    48.15     0.69     888.00    34.47  -0.0175   0   Good 
01107038 ES731_r34c06_Dep21Ch05_F19/0/02/2    61.78     0.65     816.60    31.63  -0.0225   0   Good 
01107038 ES732_r34c07_Dep21Ch06_F19/0/03/3    48.26     0.67     900.00    36.50  -0.0150   0   Good 
01107038 ES733_r34c08_Dep21Ch07_F19/0/03/2   299.95     0.70     895.80    36.25  -0.0153   1   Ped 
01107038 ES734_r34c09_Dep21Ch08_F19/0/04/3    84.78     0.60     756.00    28.77  -0.0281   0   Good 
01107038 ES735_r34c10_Dep21Ch09_F19/0/04/2    23.05     0.66     751.20    32.84  -0.0228   0   Good 
01107038 ES736_r34c11_Dep21Ch10_F19/0/05/3    54.01     0.64     933.60    38.72  -0.0121   0   Good 
01107038 ES737_r34c12_Dep21Ch11_F19/0/05/2    43.42     0.67     787.20    33.71  -0.0207   0   Good 
01107038 ES738_r34c13_Dep21Ch12_F19/0/06/3    40.76     0.67     742.20    31.36  -0.0251   0   Good 
01107038 ES739_r34c14_Dep21Ch13_F19/0/06/2    26.87     0.67     630.60    28.77  -0.0337   0   Good 
01107038 ES740_r34c15_Dep21Ch14_F19/0/07/3    34.56     0.69     678.60    30.23  -0.0291   0   Good 
01107038 ES741_r34c16_Dep21Ch15_F19/0/07/2    60.74     0.68     583.20    33.49  -0.0283   0   Good 
01107038 ES742_r34c17_Dep21Ch16_F19/0/08/3   106.14     0.66     709.80    34.00  -0.0225   0   Good 
01107038 ES743_r34c18_Dep21Ch17_F19/0/08/2    58.55     0.69     713.40    35.89  -0.0198   0   Good 
01107038 ES744_r34c19_Dep21Ch18_F19/0/09/3    55.50     0.68     728.40    32.33  -0.0243   0   Good 
01107038 ES745_r34c20_Dep21Ch19_F19/0/09/2    53.00     0.71     901.20    34.45  -0.0173   0   Good 
01107038 ES746_r34c21_Dep21Ch20_F19/0/10/3    37.27     0.66    1090.80    44.80  -0.0048   0   Good 
01107038 ES747_r34c22_Dep21Ch21_F19/0/10/2    38.82     0.68     860.40    33.64  -0.0190   0   Good 
01107038 ES022_r02c01_Dep22Ch00_F20/0/00/3    61.19     0.58     512.40    20.65  -0.0573   0   Good 
01107038 ES044_r03c01_Dep22Ch01_F00/0/00/1    54.94     0.56     689.40    35.49  -0.0210   0   Good 
01107038 ES066_r04c01_Dep22Ch02_F00/0/00/3    60.82     0.59     592.20    31.36  -0.0315   0   Good 
01107038 ES088_r05c01_Dep22Ch03_F01/0/00/1    44.04     0.62     576.60    29.26  -0.0360   0   Good 
01107038 ES110_r06c01_Dep22Ch04_F01/0/00/3    37.26     0.62     490.80    30.45  -0.0398   0   Good 
01107038 ES132_r07c01_Dep22Ch05_F22/0/00/1    50.45     0.57     463.20    26.26  -0.0512   0   Good 
01107038 ES154_r08c01_Dep22Ch06_F22/0/00/3    36.75     0.60     402.00    25.46  -0.0611   0   Good 
01107038 ES176_r09c01_Dep22Ch07_F05/0/00/1    54.03     0.60     653.40    34.88  -0.0231   0   Good 
01107038 ES198_r10c01_Dep22Ch08_F05/0/00/3    88.66     0.57     533.40    33.83  -0.0303   0   Good 
01107038 ES220_r11c01_Dep22Ch09_F06/0/00/1    66.92     0.63     625.20    29.00  -0.0336   0   Good 
01107038 ES242_r12c01_Dep22Ch10_F06/0/00/3    83.52     0.60     493.20    28.24  -0.0441   0   Good 
01107038 ES264_r13c01_Dep22Ch11_F07/0/00/1    27.08     0.64     344.40    26.99  -0.0668   0   Good 
