run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107039 ES499_r23c16_Dep13Ch22_F12/0/07/0    81.13     0.61    1415.40    50.98   0.0007   0   Good 
01107039 ES500_r23c17_Dep13Ch23_F12/0/08/1    67.41     0.65    1675.20    62.46   0.0074   0   Good 
01107039 ES519_r24c14_Dep13Ch24_F12/0/06/2    47.14     0.63    1714.80    61.00   0.0064   0   Good 
01107039 ES520_r24c15_Dep13Ch25_F12/0/07/3    47.84     0.65    1797.60    61.43   0.0064   0   Good 
01107039 ES521_r24c16_Dep13Ch26_F12/0/07/2    47.26     0.66    1467.00    55.88   0.0040   0   Good 
01107039 ES522_r24c17_Dep13Ch27_F12/0/08/3    35.91     0.68    1255.80    54.50   0.0036   0   Good 
01107039 ES541_r25c14_Dep13Ch28_F13/0/06/0   100.12     0.65    2013.60    66.17   0.0080   0   Good 
01107039 ES542_r25c15_Dep13Ch29_F13/0/07/1    55.87     0.62    1710.60    57.23   0.0042   0   Good 
01107039 ES543_r25c16_Dep13Ch30_F13/0/07/0    54.98     0.65    1828.20    63.76   0.0075   0   Good 
01107039 ES544_r25c17_Dep13Ch31_F13/0/08/1    75.98     0.64    1881.60    61.20   0.0060   0   Good 
01107039 ES391_r18c18_Dep14Ch00_F09/0/08/2    48.61     0.62    1240.80    48.28  -0.0014   0   Good 
01107039 ES392_r18c19_Dep14Ch01_F09/0/09/3    77.34     0.65    1572.00    57.24   0.0046   0   Good 
01107039 ES393_r18c20_Dep14Ch02_F09/0/09/2    53.51     0.62    1378.20    53.30   0.0024   0   Good 
01107039 ES394_r18c21_Dep14Ch03_F09/0/10/3    38.61     0.63    1361.40    56.09   0.0045   0   Good 
01107039 ES413_r19c18_Dep14Ch04_F10/0/08/0    59.04     0.64    1296.60    51.54   0.0012   0   Good 
01107039 ES414_r19c19_Dep14Ch05_F10/0/09/1    52.19     0.62    1096.80    45.36  -0.0042   0   Good 
01107039 ES415_r19c20_Dep14Ch06_F10/0/09/0    76.56     0.68     979.80    42.47  -0.0077   0   Good 
01107039 ES416_r19c21_Dep14Ch07_F10/0/10/1    36.92     0.64    1335.60    51.70   0.0013   0   Good 
01107039 ES435_r20c18_Dep14Ch08_F10/0/08/2    40.85     0.62    1279.20    48.28  -0.0013   0   Good 
01107039 ES436_r20c19_Dep14Ch09_F10/0/09/3    44.68     0.55    1070.40    44.27  -0.0054   0   Good 
01107039 ES437_r20c20_Dep14Ch10_F10/0/09/2    64.77     0.64     952.80    43.91  -0.0064   0   Good 
01107039 ES438_r20c21_Dep14Ch11_F10/0/10/3    51.50     0.66    1648.80    61.76   0.0071   0   Good 
01107039 ES457_r21c18_Dep14Ch12_F11/0/08/0    39.00     0.63    1446.60    60.53   0.0073   0   Good 
01107039 ES458_r21c19_Dep14Ch13_F11/0/09/1    67.64     0.65    1632.00    55.96   0.0037   0   Good 
01107039 ES459_r21c20_Dep14Ch14_F11/0/09/0    59.63     0.65    1653.60    60.49   0.0063   0   Good 
01107039 ES460_r21c21_Dep14Ch15_F11/0/10/1    40.61     0.63    1302.60    51.12   0.0009   0   Good 
01107039 ES479_r22c18_Dep14Ch16_F11/0/08/2    98.83     0.64    1360.80    46.77  -0.0024   0   Good 
01107039 ES480_r22c19_Dep14Ch17_F11/0/09/3    34.06     0.65    1737.60    62.02   0.0069   0   Good 
01107039 ES481_r22c20_Dep14Ch18_F11/0/09/2    49.93     0.63    1414.80    52.77   0.0020   0   Good 
01107039 ES482_r22c21_Dep14Ch19_F11/0/10/3    49.39     0.68    1390.80    52.22   0.0016   0   Good 
01107039 ES501_r23c18_Dep14Ch20_F12/0/08/0    81.11     0.61    1803.60    70.14   0.0112   0   Good 
01107039 ES502_r23c19_Dep14Ch21_F12/0/09/1    74.74     0.65    1996.20    68.86   0.0094   0   Good 
01107039 ES503_r23c20_Dep14Ch22_F12/0/09/0   110.24     0.66    1938.00    70.99   0.0108   0   Good 
01107039 ES504_r23c21_Dep14Ch23_F12/0/10/1   252.70     0.40    1527.60    23.88  -0.0171   1   Ped 
01107039 ES523_r24c18_Dep14Ch24_F12/0/08/2    67.34     0.63    1458.00    52.31   0.0016   0   Good 
01107039 ES524_r24c19_Dep14Ch25_F12/0/09/3    46.54     0.59    1687.80    57.33   0.0043   0   Good 
01107039 ES525_r24c20_Dep14Ch26_F12/0/09/2    78.43     0.62    1863.00    69.65   0.0105   0   Good 
01107039 ES526_r24c21_Dep14Ch27_F12/0/10/3    41.78     0.68    2010.60    76.13   0.0130   0   Good 
01107039 ES545_r25c18_Dep14Ch28_F13/0/08/0    51.75     0.66    2535.60    76.89   0.0106   0   Good 
01107039 ES546_r25c19_Dep14Ch29_F13/0/09/1    50.38     0.67    2043.60    64.80   0.0072   0   Good 
01107039 ES547_r25c20_Dep14Ch30_F13/0/09/0    71.64     0.67    2025.60    68.21   0.0090   0   Good 
01107039 ES548_r25c21_Dep14Ch31_F13/0/10/1    68.16     0.66    1641.00    64.27   0.0087   0   Good 
01107039 ES551_r26c02_Dep15Ch00_F13/0/00/2    65.04     0.59    1416.60    52.23   0.0016   0   Good 
01107039 ES552_r26c03_Dep15Ch01_F13/0/01/3    66.74     0.60    1261.20    44.48  -0.0044   0   Good 
01107039 ES553_r26c04_Dep15Ch02_F13/0/01/2    33.04     0.62    1586.40    51.49   0.0009   0   Good 
01107039 ES554_r26c05_Dep15Ch03_F13/0/02/3    42.34     0.52    1429.80    52.34   0.0016   0   Good 
01107039 ES573_r27c02_Dep15Ch04_F14/0/00/0    51.62     0.60    1344.00    59.70   0.0072   0   Good 
01107039 ES574_r27c03_Dep15Ch05_F14/0/01/1    68.71     0.59    1559.40    55.31   0.0034   0   Good 
01107039 ES575_r27c04_Dep15Ch06_F14/0/01/0    58.65     0.62    1690.80    66.21   0.0096   0   Good 
01107039 ES576_r27c05_Dep15Ch07_F14/0/02/1    67.92     0.61    1416.60    54.26   0.0030   0   Good 
01107039 ES595_r28c02_Dep15Ch08_F14/0/00/2    74.30     0.61    1392.00    55.32   0.0038   0   Good 
01107039 ES596_r28c03_Dep15Ch09_F14/0/01/3    45.94     0.60    1682.40    57.81   0.0046   0   Good 
01107039 ES597_r28c04_Dep15Ch10_F14/0/01/2    52.60     0.62    1630.20    59.43   0.0058   0   Good 
01107039 ES598_r28c05_Dep15Ch11_F14/0/02/3    53.68     0.61    1667.40    63.67   0.0082   0   Good 
01107039 ES617_r29c02_Dep15Ch12_F22/1/00/0    85.55     0.59    1702.80    61.35   0.0067   0   Good 
01107039 ES618_r29c03_Dep15Ch13_F22/1/01/1    59.62     0.63    1327.80    47.74  -0.0017   0   Good 
01107039 ES619_r29c04_Dep15Ch14_F22/1/01/0    78.40     0.62    1410.60    53.33   0.0024   0   Good 
01107039 ES620_r29c05_Dep15Ch15_F22/1/02/1    63.15     0.61    1860.60    57.23   0.0039   0   Good 
01107039 ES639_r30c02_Dep15Ch16_F22/1/00/2    69.95     0.64    1422.00    52.99   0.0021   0   Good 
01107039 ES640_r30c03_Dep15Ch17_F22/1/01/3    49.00     0.59    1516.20    61.69   0.0077   0   Good 
01107039 ES641_r30c04_Dep15Ch18_F22/1/01/2    84.26     0.62    1441.20    57.22   0.0050   0   Good 
01107039 ES642_r30c05_Dep15Ch19_F22/1/02/3    36.28     0.65    1568.40    55.33   0.0034   0   Good 
01107039 ES661_r31c02_Dep15Ch20_F18/0/00/0    46.23     0.61    2432.40    74.90   0.0102   0   Good 
01107039 ES662_r31c03_Dep15Ch21_F18/0/01/1    63.99     0.62    2295.60    72.06   0.0096   0   Good 
01107039 ES663_r31c04_Dep15Ch22_F18/0/01/0    44.98     0.63    2178.60    63.32   0.0061   0   Good 
01107039 ES664_r31c05_Dep15Ch23_F18/0/02/1    42.39     0.61    2315.40    67.93   0.0077   0   Good 
01107039 ES683_r32c02_Dep15Ch24_F18/0/00/2    80.55     0.62    1757.40    55.83   0.0033   0   Good 
01107039 ES684_r32c03_Dep15Ch25_F18/0/01/3    72.09     0.65    1956.00    61.48   0.0059   0   Good 
01107039 ES685_r32c04_Dep15Ch26_F18/0/01/2    56.16     0.61    2293.80    74.39   0.0106   0   Good 
01107039 ES686_r32c05_Dep15Ch27_F18/0/02/3    45.64     0.63    2208.00    69.20   0.0087   0   Good 
01107039 ES705_r33c02_Dep15Ch28_F19/0/00/0    45.41     0.60    1817.40    60.77   0.0059   0   Good 
01107039 ES706_r33c03_Dep15Ch29_F19/0/01/1    65.24     0.68    2062.20    68.75   0.0091   0   Good 
01107039 ES707_r33c04_Dep15Ch30_F19/0/01/0    21.81     0.58    2724.60    72.05   0.0081   0   Good 
01107039 ES708_r33c05_Dep15Ch31_F19/0/02/1    86.27     0.62    2067.00    68.08   0.0087   0   Good 
01107039 ES555_r26c06_Dep16Ch00_F13/0/02/2    66.98     0.68    1387.20    54.19   0.0030   0   Good 
01107039 ES556_r26c07_Dep16Ch01_F13/0/03/3    30.44     0.65    1105.20    45.44  -0.0041   0   Good 
01107039 ES557_r26c08_Dep16Ch02_F13/0/03/2    49.73     0.66    1324.80    49.61  -0.0003   0   Good 
01107039 ES558_r26c09_Dep16Ch03_F13/0/04/3    32.23     0.68    1293.60    47.86  -0.0017   0   Good 
01107039 ES577_r27c06_Dep16Ch04_F14/0/02/0    38.81     0.68    1192.20    43.81  -0.0052   0   Good 
01107039 ES578_r27c07_Dep16Ch05_F14/0/03/1    60.84     0.66     964.20    40.03  -0.0103   0   Good 
01107039 ES579_r27c08_Dep16Ch06_F14/0/03/0    61.36     0.68     934.80    41.29  -0.0093   0   Good 
01107039 ES580_r27c09_Dep16Ch07_F14/0/04/1    55.00     0.63     922.20    42.13  -0.0085   0   Good 
01107039 ES599_r28c06_Dep16Ch08_F14/0/02/2    93.60     0.57    1459.20    49.75  -0.0002   0   Good 
01107039 ES600_r28c07_Dep16Ch09_F14/0/03/3    58.32     0.65    1015.80    44.30  -0.0056   0   Good 
01107039 ES601_r28c08_Dep16Ch10_F14/0/03/2    48.94     0.71    1074.60    43.35  -0.0062   0   Good 
01107039 ES602_r28c09_Dep16Ch11_F14/0/04/3    36.84     0.69    1109.40    46.86  -0.0028   0   Good 
01107039 ES621_r29c06_Dep16Ch12_F22/1/02/0    58.34     0.70    1861.20    66.53   0.0089   0   Good 
01107039 ES622_r29c07_Dep16Ch13_F22/1/03/1    45.91     0.70    1900.20    64.09   0.0074   0   Good 
01107039 ES623_r29c08_Dep16Ch14_F22/1/03/0    43.65     0.67    1399.80    53.03   0.0022   0   Good 
01107039 ES624_r29c09_Dep16Ch15_F22/1/04/1    88.54     0.70    1450.20    54.37   0.0030   0   Good 
01107039 ES643_r30c06_Dep16Ch16_F22/1/02/2    76.15     0.68    1594.80    54.78   0.0030   0   Good 
01107039 ES644_r30c07_Dep16Ch17_F22/1/03/3    46.60     0.65    1326.00    45.69  -0.0032   0   Good 
01107039 ES645_r30c08_Dep16Ch18_F22/1/03/2    55.98     0.69    1260.60    50.55   0.0004   0   Good 
01107039 ES646_r30c09_Dep16Ch19_F22/1/04/3    47.96     0.71    1347.60    50.14   0.0001   0   Good 
01107039 ES665_r31c06_Dep16Ch20_F18/0/02/0    58.27     0.71    2039.40    74.21   0.0119   0   Good 
01107039 ES666_r31c07_Dep16Ch21_F18/0/03/1    71.31     0.66    2280.00    73.73   0.0104   0   Good 
01107039 ES667_r31c08_Dep16Ch22_F18/0/03/0    77.75     0.64    2246.40    68.32   0.0082   0   Good 
01107039 ES668_r31c09_Dep16Ch23_F18/0/04/1    56.20     0.68    2166.00    69.46   0.0090   0   Good 
01107039 ES687_r32c06_Dep16Ch24_F18/0/02/2    74.75     0.67    2316.00    66.54   0.0071   0   Good 
01107039 ES688_r32c07_Dep16Ch25_F18/0/03/3    45.14     0.70    2725.80    77.42   0.0101   0   Good 
01107039 ES689_r32c08_Dep16Ch26_F18/0/03/2    49.66     0.66    2396.40    66.99   0.0071   0   Good 
01107039 ES690_r32c09_Dep16Ch27_F18/0/04/3    75.74     0.70    2359.20    62.57   0.0053   0   Good 
01107039 ES709_r33c06_Dep16Ch28_F19/0/02/0    28.39     0.72    2006.40    61.67   0.0058   0   Good 
01107039 ES710_r33c07_Dep16Ch29_F19/0/03/1    45.47     0.76    1992.00    56.60   0.0033   0   Good 
01107039 ES711_r33c08_Dep16Ch30_F19/0/03/0    15.88     0.67    1901.40    58.60   0.0045   0   Good 
01107039 ES712_r33c09_Dep16Ch31_F19/0/04/1    45.82     0.70    1839.00    63.71   0.0075   0   Good 
01107039 ES559_r26c10_Dep17Ch00_F13/0/04/2    87.55     0.62    1347.60    52.25   0.0017   0   Good 
01107039 ES560_r26c11_Dep17Ch01_F13/0/05/3    54.61     0.63    1226.40    50.07   0.0001   0   Good 
01107039 ES561_r26c12_Dep17Ch02_F13/0/05/2    63.38     0.62    1312.80    54.85   0.0037   0   Good 
01107039 ES562_r26c13_Dep17Ch03_F13/0/06/3    39.09     0.64    1700.40    62.77   0.0075   0   Good 
01107039 ES581_r27c10_Dep17Ch04_F14/0/04/0    62.21     0.63    1164.00    42.00  -0.0069   0   Good 
01107039 ES582_r27c11_Dep17Ch05_F14/0/05/1    73.47     0.61    1189.80    46.52  -0.0029   0   Good 
01107039 ES583_r27c12_Dep17Ch06_F14/0/05/0    59.69     0.62    1378.20    53.97   0.0029   0   Good 
01107039 ES584_r27c13_Dep17Ch07_F14/0/06/1    53.11     0.60    1129.20    49.39  -0.0005   0   Good 
01107039 ES603_r28c10_Dep17Ch08_F14/0/04/2    50.35     0.58    1117.20    45.91  -0.0037   0   Good 
01107039 ES604_r28c11_Dep17Ch09_F14/0/05/3    14.85     0.60    1480.80    51.18   0.0008   0   Good 
01107039 ES605_r28c12_Dep17Ch10_F14/0/05/2    50.36     0.63    1435.20    45.84  -0.0029   0   Good 
01107039 ES606_r28c13_Dep17Ch11_F14/0/06/3    54.79     0.65    1213.20    50.26   0.0002   0   Good 
01107039 ES625_r29c10_Dep17Ch12_F22/1/04/0    46.32     0.60    1200.00    52.65   0.0022   0   Good 
01107039 ES626_r29c11_Dep17Ch13_F22/1/05/1    44.97     0.60    1290.60    46.86  -0.0024   0   Good 
01107039 ES627_r29c12_Dep17Ch14_F22/1/05/0    22.94     0.67    1509.60    58.31   0.0055   0   Good 
01107039 ES628_r29c13_Dep17Ch15_F22/1/06/1    45.32     0.58    1803.00    66.48   0.0091   0   Good 
01107039 ES647_r30c10_Dep17Ch16_F22/1/04/2    60.06     0.62    1268.40    49.13  -0.0007   0   Good 
01107039 ES648_r30c11_Dep17Ch17_F22/1/05/3    52.50     0.60    1408.20    60.27   0.0073   0   Good 
01107039 ES649_r30c12_Dep17Ch18_F22/1/05/2    56.85     0.64    1264.20    51.79   0.0014   0   Good 
01107039 ES650_r30c13_Dep17Ch19_F22/1/06/3    20.09     0.63    1720.80    60.82   0.0063   0   Good 
01107039 ES669_r31c10_Dep17Ch20_F18/0/04/0    88.59     0.67    2112.00    69.71   0.0093   0   Good 
01107039 ES670_r31c11_Dep17Ch21_F18/0/05/1    48.19     0.64    1663.20    56.02   0.0036   0   Good 
01107039 ES671_r31c12_Dep17Ch22_F18/0/05/0    53.26     0.67    1655.40    56.35   0.0038   0   Good 
01107039 ES672_r31c13_Dep17Ch23_F18/0/06/1    60.06     0.59    1551.00    55.88   0.0038   0   Good 
01107039 ES691_r32c10_Dep17Ch24_F18/0/04/2    54.71     0.63    2212.20    73.32   0.0105   0   Good 
01107039 ES692_r32c11_Dep17Ch25_F18/0/05/3    47.54     0.63    1488.00    55.96   0.0040   0   Good 
01107039 ES693_r32c12_Dep17Ch26_F18/0/05/2    47.89     0.59    1409.40    52.65   0.0019   0   Good 
01107039 ES694_r32c13_Dep17Ch27_F18/0/06/3    56.66     0.64    1569.60    52.46   0.0016   0   Good 
01107039 ES713_r33c10_Dep17Ch28_F19/0/04/0    37.14     0.65    1504.80    51.74   0.0012   0   Good 
01107039 ES714_r33c11_Dep17Ch29_F19/0/05/1    60.40     0.60    1311.60    51.98   0.0015   0   Good 
01107039 ES715_r33c12_Dep17Ch30_F19/0/05/0    39.64     0.64    1738.20    59.67   0.0056   0   Good 
01107039 ES716_r33c13_Dep17Ch31_F19/0/06/1    63.71     0.66    1627.20    56.78   0.0042   0   Good 
01107039 ES563_r26c14_Dep18Ch00_F13/0/06/2    73.62     0.61    2004.00    67.62   0.0088   0   Good 
01107039 ES564_r26c15_Dep18Ch01_F13/0/07/3    75.58     0.65    2053.80    63.98   0.0068   0   Good 
01107039 ES565_r26c16_Dep18Ch02_F13/0/07/2    92.37     0.68    2032.20    70.31   0.0100   0   Good 
01107039 ES566_r26c17_Dep18Ch03_F13/0/08/3    53.18     0.65    2098.80    65.99   0.0076   0   Good 
01107039 ES585_r27c14_Dep18Ch04_F14/0/06/0   117.39     0.64    1288.20    46.83  -0.0025   0   Good 
01107039 ES586_r27c15_Dep18Ch05_F14/0/07/1    78.09     0.63    1660.80    67.55   0.0106   0   Good 
01107039 ES587_r27c16_Dep18Ch06_F14/0/07/0    72.11     0.65    1968.60    70.33   0.0103   0   Good 
01107039 ES588_r27c17_Dep18Ch07_F14/0/08/1    85.43     0.66    2062.20    69.28   0.0093   0   Good 
01107039 ES607_r28c14_Dep18Ch08_F14/0/06/2    68.55     0.65    1321.20    49.10  -0.0007   0   Good 
01107039 ES608_r28c15_Dep18Ch09_F14/0/07/3    66.65     0.62    1759.20    59.63   0.0055   0   Good 
01107039 ES609_r28c16_Dep18Ch10_F14/0/07/2    70.57     0.67    1642.20    55.42   0.0033   0   Good 
01107039 ES610_r28c17_Dep18Ch11_F14/0/08/3    61.72     0.67    2101.20    71.74   0.0103   0   Good 
01107039 ES629_r29c14_Dep18Ch12_F22/1/06/0    59.07     0.64    1876.80    66.59   0.0088   0   Good 
01107039 ES630_r29c15_Dep18Ch13_F22/1/07/1    67.45     0.64    2102.40    74.18   0.0115   0   Good 
01107039 ES631_r29c16_Dep18Ch14_F22/1/07/0    85.95     0.66    2316.60    78.64   0.0124   0   Good 
01107039 ES632_r29c17_Dep18Ch15_F22/1/08/1    82.62     0.63    1311.00    51.18   0.0009   0   Good 
01107039 ES651_r30c14_Dep18Ch16_F22/1/06/2    71.03     0.66    1651.20    67.34   0.0105   0   Good 
01107039 ES652_r30c15_Dep18Ch17_F22/1/07/3    46.83     0.67    1677.00    64.27   0.0085   0   Good 
01107039 ES653_r30c16_Dep18Ch18_F22/1/07/2    66.26     0.68    1507.20    52.16   0.0014   0   Good 
01107039 ES654_r30c17_Dep18Ch19_F22/1/08/3    51.66     0.68    1236.60    49.40  -0.0005   0   Good 
01107039 ES673_r31c14_Dep18Ch20_F18/0/06/0    72.92     0.65    1642.20    57.96   0.0048   0   Good 
01107039 ES674_r31c15_Dep18Ch21_F18/0/07/1    67.95     0.62    1673.40    51.54   0.0009   0   Good 
01107039 ES675_r31c16_Dep18Ch22_F18/0/07/0    61.58     0.69    1410.60    46.86  -0.0022   0   Good 
01107039 ES676_r31c17_Dep18Ch23_F18/0/08/1    60.97     0.66    2067.60    61.14   0.0054   0   Good 
01107039 ES695_r32c14_Dep18Ch24_F18/0/06/2    77.77     0.64    1594.20    48.93  -0.0007   0   Good 
01107039 ES696_r32c15_Dep18Ch25_F18/0/07/3    39.32     0.63    1446.60    50.84   0.0006   0   Good 
01107039 ES697_r32c16_Dep18Ch26_F18/0/07/2   109.06     0.64    1689.60    60.13   0.0060   0   Good 
01107039 ES698_r32c17_Dep18Ch27_F18/0/08/3    53.15     0.64    2280.60    75.18   0.0110   0   Good 
01107039 ES717_r33c14_Dep18Ch28_F19/0/06/0    79.51     0.67    1475.40    50.98   0.0007   0   Good 
01107039 ES718_r33c15_Dep18Ch29_F19/0/07/1    74.27     0.65    1468.80    55.63   0.0038   0   Good 
01107039 ES719_r33c16_Dep18Ch30_F19/0/07/0    92.41     0.65    1603.20    55.37   0.0033   0   Good 
01107039 ES720_r33c17_Dep18Ch31_F19/0/08/1    60.38     0.65    1741.80    62.62   0.0072   0   Good 
01107039 ES567_r26c18_Dep19Ch00_F13/0/08/2  2465.46     0.48     675.60    26.99  -0.0341   1   Ped 
01107039 ES568_r26c19_Dep19Ch01_F13/0/09/3    61.11     0.62    2146.20    66.74   0.0078   0   Good 
01107039 ES569_r26c20_Dep19Ch02_F13/0/09/2   110.19     0.65    1638.00    56.28   0.0038   0   Good 
01107039 ES570_r26c21_Dep19Ch03_F13/0/10/3    60.16     0.65    1535.40    58.23   0.0054   0   Good 
01107039 ES589_r27c18_Dep19Ch04_F14/0/08/0    62.41     0.66    1639.80    64.09   0.0086   0   Good 
01107039 ES590_r27c19_Dep19Ch05_F14/0/09/1    76.17     0.67    1678.20    54.63   0.0028   0   Good 
01107039 ES591_r27c20_Dep19Ch06_F14/0/09/0    66.12     0.60    1538.40    61.20   0.0073   0   Good 
01107039 ES592_r27c21_Dep19Ch07_F14/0/10/1    82.62     0.65    1502.40    53.28   0.0022   0   Good 
01107039 ES611_r28c18_Dep19Ch08_F14/0/08/2    90.90     0.62    2075.40    74.02   0.0116   0   Good 
01107039 ES612_r28c19_Dep19Ch09_F14/0/09/3    78.86     0.61    1764.00    59.70   0.0055   0   Good 
01107039 ES613_r28c20_Dep19Ch10_F14/0/09/2    94.19     0.62    1744.20    70.61   0.0118   0   Good 
01107039 ES614_r28c21_Dep19Ch11_F14/0/10/3    37.76     0.63    1598.40    50.21   0.0001   0   Good 
01107039 ES633_r29c18_Dep19Ch12_F22/1/08/0    56.92     0.61    1251.60    48.39  -0.0013   0   Good 
01107039 ES634_r29c19_Dep19Ch13_F22/1/09/1    75.68     0.65    1582.20    57.33   0.0046   0   Good 
01107039 ES635_r29c20_Dep19Ch14_F22/1/09/0    87.27     0.64    1789.20    67.29   0.0097   0   Good 
01107039 ES636_r29c21_Dep19Ch15_F22/1/10/1   110.76     0.61    1189.20    44.80  -0.0044   0   Good 
01107039 ES655_r30c18_Dep19Ch16_F22/1/08/2    54.51     0.67    1240.20    48.78  -0.0010   0   Good 
01107039 ES656_r30c19_Dep19Ch17_F22/1/09/3    46.52     0.64    1822.20    63.87   0.0076   0   Good 
01107039 ES657_r30c20_Dep19Ch18_F22/1/09/2    81.15     0.69    1472.40    53.61   0.0025   0   Good 
01107039 ES658_r30c21_Dep19Ch19_F22/1/10/3    81.74     0.67    1485.00    54.58   0.0031   0   Good 
01107039 ES677_r31c18_Dep19Ch20_F18/0/08/0    88.28     0.68    2292.60    76.51   0.0116   0   Good 
01107039 ES678_r31c19_Dep19Ch21_F18/0/09/1    61.15     0.64    2995.20    80.58   0.0102   0   Good 
01107039 ES679_r31c20_Dep19Ch22_F18/0/09/0    72.56     0.67    2298.00    76.37   0.0115   0   Good 
01107039 ES680_r31c21_Dep19Ch23_F18/0/10/1    54.87     0.66    2134.80    68.77   0.0088   0   Good 
01107039 ES699_r32c18_Dep19Ch24_F18/0/08/2    75.81     0.65    2477.40    75.08   0.0101   0   Good 
01107039 ES700_r32c19_Dep19Ch25_F18/0/09/3    67.66     0.63    2541.60    80.51   0.0120   0   Good 
01107039 ES701_r32c20_Dep19Ch26_F18/0/09/2    81.96     0.66    2276.40    76.05   0.0114   0   Good 
01107039 ES702_r32c21_Dep19Ch27_F18/0/10/3    65.17     0.63    1678.20    56.58   0.0039   0   Good 
01107039 ES721_r33c18_Dep19Ch28_F19/0/08/0    74.27     0.65    1717.80    58.58   0.0050   0   Good 
01107039 ES722_r33c19_Dep19Ch29_F19/0/09/1    72.18     0.67    1695.00    54.58   0.0027   0   Good 
01107039 ES723_r33c20_Dep19Ch30_F19/0/09/0    84.22     0.66    1899.00    64.83   0.0078   0   Good 
01107039 ES724_r33c21_Dep19Ch31_F19/0/10/1    93.73     0.69    2312.40    74.90   0.0108   0   Good 
01107039 ES000_r01c01_Dep20Ch00_F20/0/00/1    61.51     0.58    1156.80    43.75  -0.0054   0   Good 
01107039 ES001_r01c02_Dep20Ch01_F20/0/00/0    33.99     0.63    1434.60    56.35   0.0044   0   Good 
01107039 ES002_r01c03_Dep20Ch02_F20/0/01/1    65.90     0.63    1615.80    55.81   0.0036   0   Good 
01107039 ES003_r01c04_Dep20Ch03_F20/0/01/0    37.23     0.68    1518.00    53.67   0.0024   0   Good 
01107039 ES004_r01c05_Dep20Ch04_F20/0/02/1    45.21     0.61    1329.00    51.18   0.0009   0   Good 
01107039 ES005_r01c06_Dep20Ch05_F20/0/02/0    56.80     0.62    1192.20    43.81  -0.0052   0   Good 
01107039 ES006_r01c07_Dep20Ch06_F20/0/03/1    42.43     0.62    1090.20    47.29  -0.0025   0   Good 
01107039 ES007_r01c08_Dep20Ch07_F20/0/03/0    71.02     0.65    1204.20    42.64  -0.0061   0   Good 
01107039 ES008_r01c09_Dep20Ch08_F20/0/04/1    65.01     0.61    1315.20    48.13  -0.0014   0   Good 
01107039 ES009_r01c10_Dep20Ch09_F20/0/04/0    74.99     0.65    1294.80    43.00  -0.0054   0   Good 
01107039 ES010_r01c11_Dep20Ch10_F20/0/05/1    84.43     0.62     767.40    40.07  -0.0129   0   Good 
01107039 ES011_r01c12_Dep20Ch11_F20/0/05/0    60.38     0.69     546.00    34.99  -0.0275   0   Good 
01107039 ES012_r01c13_Dep20Ch12_F20/0/06/1    72.81     0.64     860.40    36.71  -0.0154   0   Good 
01107039 ES013_r01c14_Dep20Ch13_F20/0/06/0    58.47     0.63     922.80    41.81  -0.0089   0   Good 
01107039 ES014_r01c15_Dep20Ch14_F20/0/07/1    40.82     0.64     963.00    42.74  -0.0075   0   Good 
01107039 ES015_r01c16_Dep20Ch15_F20/0/07/0    57.26     0.63    1024.80    45.84  -0.0041   0   Good 
01107039 ES016_r01c17_Dep20Ch16_F20/0/08/1    68.85     0.65     849.00    37.35  -0.0149   0   Good 
01107039 ES017_r01c18_Dep20Ch17_F20/0/08/0    42.13     0.65    1007.40    38.23  -0.0117   0   Good 
01107039 ES018_r01c19_Dep20Ch18_F20/0/09/1    60.29     0.66    1158.60    42.17  -0.0068   0   Good 
01107039 ES019_r01c20_Dep20Ch19_F20/0/09/0    72.10     0.65    1364.40    53.07   0.0023   0   Good 
01107039 ES020_r01c21_Dep20Ch20_F20/0/10/1    53.20     0.68    1284.60    44.98  -0.0039   0   Good 
01107039 ES021_r01c22_Dep20Ch21_F20/0/10/0    70.49     0.65    1398.00    52.31   0.0017   0   Good 
01107039 ES726_r34c01_Dep21Ch00_F19/0/00/3    61.72     0.64    2073.60    59.89   0.0048   0   Good 
01107039 ES727_r34c02_Dep21Ch01_F19/0/00/2    52.97     0.66    2385.60    69.78   0.0083   0   Good 
01107039 ES728_r34c03_Dep21Ch02_F19/0/01/3    59.94     0.65    2073.00    61.99   0.0058   0   Good 
01107039 ES729_r34c04_Dep21Ch03_F19/0/01/2    50.93     0.66    2398.80    69.70   0.0082   0   Good 
01107039 ES730_r34c05_Dep21Ch04_F19/0/02/3    48.61     0.65    1993.20    60.05   0.0050   0   Good 
01107039 ES731_r34c06_Dep21Ch05_F19/0/02/2    62.16     0.64    1792.80    59.26   0.0052   0   Good 
01107039 ES732_r34c07_Dep21Ch06_F19/0/03/3    48.04     0.68    1839.60    64.47   0.0079   0   Good 
01107039 ES733_r34c08_Dep21Ch07_F19/0/03/2   306.44     0.76    1887.00    60.22   0.0054   1   Ped 
01107039 ES734_r34c09_Dep21Ch08_F19/0/04/3    85.05     0.64    1620.00    60.30   0.0064   0   Good 
01107039 ES735_r34c10_Dep21Ch09_F19/0/04/2    21.82     0.73    1628.40    57.25   0.0045   0   Good 
01107039 ES736_r34c11_Dep21Ch10_F19/0/05/3    53.95     0.67    1873.20    67.39   0.0093   0   Good 
01107039 ES737_r34c12_Dep21Ch11_F19/0/05/2    43.34     0.66    1654.80    54.12   0.0025   0   Good 
